index,target_value,target_zscore,Bed_value,Bath_value,Car_value,Land Size (sqm)_value,Floor Size (sqm)_value,Year Built_value,Days on Market_value,Capital Value_value,Last Rental Price_value,Bed_zscore,Bath_zscore,Car_zscore,Land Size (sqm)_zscore,Floor Size (sqm)_zscore,Year Built_zscore,Days on Market_zscore,Capital Value_zscore,Last Rental Price_zscore
3269,700.0,1.1241666666666668,3,1,1.0,813.0,114.0,1960.0,7.0,710000,700.0,0.0,0.0,0.0,1.9226401869158878,-0.1349,-0.44966666666666666,0.0,0.3679090909090909,1.1241666666666668
3274,395.0,-1.6188,3,1,1.0,549.0,150.0,1940.0,7.0,720000,395.0,0.0,0.0,0.0,0.2584532710280374,0.6745,-0.8993333333333333,0.0,0.42922727272727274,-1.6188
3286,700.0,1.1241666666666668,3,1,1.0,508.0,110.0,1960.0,7.0,500000,700.0,0.0,0.0,0.0,0.0,-0.22483333333333333,-0.44966666666666666,0.0,-0.9197727272727273,1.1241666666666668
3292,450.0,-1.1241666666666668,3,1,1.0,508.0,130.0,1975.0,7.0,570000,450.0,0.0,0.0,0.0,0.0,0.22483333333333333,-0.11241666666666666,0.0,-0.49054545454545456,-1.1241666666666668
3318,440.0,-1.2141,3,1,1.0,508.0,80.0,1970.0,7.0,345000,440.0,0.0,0.0,0.0,0.0,-0.8993333333333333,-0.22483333333333333,0.0,-1.8702045454545455,-1.2141
3343,400.0,-1.5738333333333332,3,1,1.0,711.0,110.0,1970.0,7.0,385000,400.0,0.0,0.0,0.0,1.2796588785046727,-0.22483333333333333,-0.22483333333333333,0.0,-1.6249318181818182,-1.5738333333333332
3344,395.0,-1.6188,3,1,1.0,607.0,120.0,1980.0,7.0,22000,395.0,0.0,0.0,0.0,0.6240700934579438,0.0,0.0,0.0,-3.8507818181818183,-1.6188
3407,450.0,-1.1241666666666668,3,1,1.0,794.0,100.0,1950.0,7.0,530000,450.0,0.0,0.0,0.0,1.8028691588785049,-0.44966666666666666,-0.6745,0.0,-0.7358181818181818,-1.1241666666666668
3450,450.0,-1.1241666666666668,3,1,1.0,519.0,130.0,1910.0,7.0,570000,450.0,0.0,0.0,0.0,0.0693411214953271,0.22483333333333333,-1.5738333333333332,0.0,-0.49054545454545456,-1.1241666666666668
3494,850.0,2.4731666666666663,3,1,1.0,508.0,160.0,1975.0,7.0,990000,850.0,0.0,0.0,0.0,0.0,0.8993333333333333,-0.11241666666666666,0.0,2.0848181818181817,2.4731666666666663
3511,800.0,2.0235,3,1,1.0,607.0,172.0,1920.0,7.0,1260000,800.0,0.0,0.0,0.0,0.6240700934579438,1.1691333333333334,-1.349,0.0,3.740409090909091,2.0235
3560,450.0,-1.1241666666666668,3,1,1.0,379.0,100.0,1910.0,7.0,530000,450.0,0.0,0.0,0.0,-0.8131822429906541,-0.44966666666666666,-1.5738333333333332,0.0,-0.7358181818181818,-1.1241666666666668
3606,400.0,-1.5738333333333332,3,1,1.0,804.0,90.0,1950.0,7.0,450000,400.0,0.0,0.0,0.0,1.8659065420560745,-0.6745,-0.6745,0.0,-1.2263636363636363,-1.5738333333333332
3626,450.0,-1.1241666666666668,3,1,1.0,607.0,100.0,1910.0,7.0,630000,450.0,0.0,0.0,0.0,0.6240700934579438,-0.44966666666666666,-1.5738333333333332,0.0,-0.12263636363636364,-1.1241666666666668
3654,395.0,-1.6188,3,1,1.0,508.0,104.0,1945.0,7.0,600000,395.0,0.0,0.0,0.0,0.0,-0.35973333333333335,-0.7869166666666666,0.0,-0.3065909090909091,-1.6188
3722,440.0,-1.2141,3,1,1.0,508.0,90.0,1975.0,7.0,370000,440.0,0.0,0.0,0.0,0.0,-0.6745,-0.11241666666666666,0.0,-1.716909090909091,-1.2141
3741,410.0,-1.4839,3,1,1.0,508.0,80.0,1975.0,7.0,315000,410.0,0.0,0.0,0.0,0.0,-0.8993333333333333,-0.11241666666666666,0.0,-2.0541590909090908,-1.4839
3751,430.0,-1.3040333333333332,3,1,1.0,508.0,80.0,1975.0,7.0,380000,430.0,0.0,0.0,0.0,0.0,-0.8993333333333333,-0.11241666666666666,0.0,-1.6555909090909091,-1.3040333333333332
3786,350.0,-2.0235,3,1,1.0,645.0,116.0,1970.0,7.0,660000,350.0,0.0,0.0,0.0,0.8636121495327103,-0.08993333333333334,-0.22483333333333333,0.0,0.06131818181818182,-2.0235
3821,800.0,2.0235,3,1,1.0,723.0,130.0,1940.0,7.0,620000,800.0,0.0,0.0,0.0,1.3553037383177569,0.22483333333333333,-0.8993333333333333,0.0,-0.18395454545454545,2.0235
3866,700.0,1.1241666666666668,3,1,1.0,508.0,144.0,1915.0,7.0,650000,700.0,0.0,0.0,0.0,0.0,0.5396,-1.4614166666666668,0.0,0.0,1.1241666666666668
3868,780.0,1.8436333333333335,3,1,1.0,875.0,120.0,1950.0,7.0,1110000,780.0,0.0,0.0,0.0,2.313471962616822,0.0,-0.6745,0.0,2.8206363636363636,1.8436333333333335
3870,820.0,2.2033666666666667,3,1,1.0,296.0,120.0,2000.0,7.0,780000,820.0,0.0,0.0,0.0,-1.336392523364486,0.0,0.44966666666666666,0.0,0.7971363636363636,2.2033666666666667
3871,940.0,3.2825666666666664,3,1,1.0,175.0,110.0,2005.0,7.0,620000,940.0,0.0,0.0,0.0,-2.099144859813084,-0.22483333333333333,0.5620833333333334,0.0,-0.18395454545454545,3.2825666666666664
3874,899.0,2.91384,3,1,1.0,375.0,114.0,2000.0,7.0,640000,899.0,0.0,0.0,0.0,-0.8383971962616823,-0.1349,0.44966666666666666,0.0,-0.06131818181818182,2.91384
3902,695.0,1.0792,3,1,1.0,174.0,149.0,2000.0,7.0,810000,695.0,0.0,0.0,0.0,-2.105448598130841,0.6520166666666667,0.44966666666666666,0.0,0.9810909090909091,1.0792
3903,695.0,1.0792,3,1,1.0,167.0,150.0,2000.0,7.0,790000,695.0,0.0,0.0,0.0,-2.14957476635514,0.6745,0.44966666666666666,0.0,0.8584545454545455,1.0792
3904,695.0,1.0792,3,1,1.0,207.0,148.0,2010.0,7.0,790000,695.0,0.0,0.0,0.0,-1.8974252336448598,0.6295333333333333,0.6745,0.0,0.8584545454545455,1.0792
3919,890.0,2.8329,3,1,1.0,186.0,144.0,2006.0,7.0,700000,890.0,0.0,0.0,0.0,-2.029803738317757,0.5396,0.5845666666666667,0.0,0.3065909090909091,2.8329
3931,760.0,1.6637666666666666,3,1,1.0,508.0,100.0,1940.0,7.0,580000,760.0,0.0,0.0,0.0,0.0,-0.44966666666666666,-0.8993333333333333,0.0,-0.42922727272727274,1.6637666666666666
3934,850.0,2.4731666666666663,3,1,1.0,394.0,134.0,1930.0,7.0,680000,850.0,0.0,0.0,0.0,-0.718626168224299,0.31476666666666664,-1.1241666666666668,0.0,0.18395454545454545,2.4731666666666663
3942,940.0,3.2825666666666664,3,1,1.0,508.0,130.0,1950.0,7.0,540000,940.0,0.0,0.0,0.0,0.0,0.22483333333333333,-0.6745,0.0,-0.6745,3.2825666666666664
3965,440.0,-1.2141,3,1,1.0,694.0,154.0,1920.0,7.0,710000,440.0,0.0,0.0,0.0,1.1724953271028036,0.7644333333333333,-1.349,0.0,0.3679090909090909,-1.2141
3966,750.0,1.5738333333333332,3,1,1.0,687.0,121.0,1920.0,7.0,775000,750.0,0.0,0.0,0.0,1.1283691588785048,0.022483333333333334,-1.349,0.0,0.7664772727272727,1.5738333333333332
3972,460.0,-1.0342333333333333,3,1,1.0,508.0,130.0,1990.0,7.0,490000,460.0,0.0,0.0,0.0,0.0,0.22483333333333333,0.22483333333333333,0.0,-0.9810909090909091,-1.0342333333333333
3988,425.0,-1.349,3,1,1.0,984.0,140.0,1910.0,7.0,710000,425.0,0.0,0.0,0.0,3.0005794392523364,0.44966666666666666,-1.5738333333333332,0.0,0.3679090909090909,-1.349
4054,700.0,1.1241666666666668,3,1,1.0,508.0,150.0,1985.0,7.0,570000,700.0,0.0,0.0,0.0,0.0,0.6745,0.11241666666666666,0.0,-0.49054545454545456,1.1241666666666668
4080,700.0,1.1241666666666668,3,1,1.0,607.0,110.0,1960.0,7.0,670000,700.0,0.0,0.0,0.0,0.6240700934579438,-0.22483333333333333,-0.44966666666666666,0.0,0.12263636363636364,1.1241666666666668
4086,750.0,1.5738333333333332,3,1,1.0,508.0,150.0,1950.0,7.0,620000,750.0,0.0,0.0,0.0,0.0,0.6745,-0.6745,0.0,-0.18395454545454545,1.5738333333333332
4102,990.0,3.7322333333333337,3,1,1.0,703.0,152.0,1980.0,7.0,650000,990.0,0.0,0.0,0.0,1.2292289719626168,0.7194666666666667,0.0,0.0,0.0,3.7322333333333337
4122,700.0,1.1241666666666668,3,1,1.0,508.0,90.0,1915.0,7.0,660000,700.0,0.0,0.0,0.0,0.0,-0.6745,-1.4614166666666668,0.0,0.06131818181818182,1.1241666666666668
4136,700.0,1.1241666666666668,3,1,1.0,311.0,77.0,1890.0,7.0,610000,700.0,0.0,0.0,0.0,-1.2418364485981308,-0.9667833333333333,-2.0235,0.0,-0.24527272727272728,1.1241666666666668
4153,250.0,-2.9228333333333336,3,1,1.0,622.0,150.0,1960.0,7.0,800000,250.0,0.0,0.0,0.0,0.718626168224299,0.6745,-0.44966666666666666,0.0,0.9197727272727273,-2.9228333333333336
4200,450.0,-1.1241666666666668,3,1,1.0,645.0,90.0,1950.0,7.0,670000,450.0,0.0,0.0,0.0,0.8636121495327103,-0.6745,-0.6745,0.0,0.12263636363636364,-1.1241666666666668
4209,750.0,1.5738333333333332,3,1,1.0,835.0,130.0,1930.0,7.0,720000,750.0,0.0,0.0,0.0,2.061322429906542,0.22483333333333333,-1.1241666666666668,0.0,0.42922727272727274,1.5738333333333332
4228,690.0,1.0342333333333333,3,1,1.0,579.0,120.0,1920.0,7.0,750000,690.0,0.0,0.0,0.0,0.44756542056074766,0.0,-1.349,0.0,0.6131818181818182,1.0342333333333333
4279,700.0,1.1241666666666668,3,1,1.0,126.0,130.0,2012.0,7.0,840000,700.0,0.0,0.0,0.0,-2.4080280373831773,0.22483333333333333,0.7194666666666667,0.0,1.1650454545454545,1.1241666666666668
4294,440.0,-1.2141,3,1,1.0,508.0,90.0,1970.0,7.0,610000,440.0,0.0,0.0,0.0,0.0,-0.6745,-0.22483333333333333,0.0,-0.24527272727272728,-1.2141
4322,460.0,-1.0342333333333333,3,1,1.0,508.0,110.0,1990.0,7.0,600000,460.0,0.0,0.0,0.0,0.0,-0.22483333333333333,0.22483333333333333,0.0,-0.3065909090909091,-1.0342333333333333
4325,375.0,-1.7986666666666666,3,1,1.0,607.0,112.0,1930.0,7.0,600000,375.0,0.0,0.0,0.0,0.6240700934579438,-0.17986666666666667,-1.1241666666666668,0.0,-0.3065909090909091,-1.7986666666666666
4407,690.0,1.0342333333333333,3,1,1.0,508.0,80.0,1905.0,7.0,700000,690.0,0.0,0.0,0.0,0.0,-0.8993333333333333,-1.68625,0.0,0.3065909090909091,1.0342333333333333
4409,700.0,1.1241666666666668,3,1,1.0,658.0,140.0,1920.0,7.0,990000,700.0,0.0,0.0,0.0,0.9455607476635514,0.44966666666666666,-1.349,0.0,2.0848181818181817,1.1241666666666668
4414,740.0,1.4839,3,1,1.0,508.0,90.0,1990.0,7.0,720000,740.0,0.0,0.0,0.0,0.0,-0.6745,0.22483333333333333,0.0,0.42922727272727274,1.4839
4425,800.0,2.0235,3,1,1.0,278.0,116.0,2015.0,7.0,700000,800.0,0.0,0.0,0.0,-1.449859813084112,-0.08993333333333334,0.7869166666666666,0.0,0.3065909090909091,2.0235
4466,350.0,-2.0235,3,1,1.0,584.0,130.0,1910.0,7.0,750000,350.0,0.0,0.0,0.0,0.4790841121495327,0.22483333333333333,-1.5738333333333332,0.0,0.6131818181818182,-2.0235
4491,750.0,1.5738333333333332,3,1,1.0,546.0,150.0,1950.0,7.0,960000,750.0,0.0,0.0,0.0,0.23954205607476636,0.6745,-0.6745,0.0,1.9008636363636364,1.5738333333333332
4494,845.0,2.4282,3,1,1.0,506.0,106.0,1905.0,7.0,970000,845.0,0.0,0.0,0.0,-0.01260747663551402,-0.31476666666666664,-1.68625,0.0,1.9621818181818182,2.4282
4512,440.0,-1.2141,3,1,1.0,301.0,86.0,1915.0,7.0,435000,440.0,0.0,0.0,0.0,-1.304873831775701,-0.7644333333333333,-1.4614166666666668,0.0,-1.318340909090909,-1.2141
4517,320.0,-2.2933,3,1,1.0,508.0,180.0,1910.0,7.0,720000,320.0,0.0,0.0,0.0,0.0,1.349,-1.5738333333333332,0.0,0.42922727272727274,-2.2933
4544,450.0,-1.1241666666666668,3,1,1.0,508.0,80.0,1975.0,7.0,320000,450.0,0.0,0.0,0.0,0.0,-0.8993333333333333,-0.11241666666666666,0.0,-2.0235,-1.1241666666666668
4603,715.0,1.2590666666666666,3,1,1.0,534.0,140.0,1905.0,7.0,770000,715.0,0.0,0.0,0.0,0.16389719626168223,0.44966666666666666,-1.68625,0.0,0.7358181818181818,1.2590666666666666
4614,455.0,-1.0792,3,1,1.0,448.0,90.0,1915.0,7.0,470000,455.0,0.0,0.0,0.0,-0.37822429906542054,-0.6745,-1.4614166666666668,0.0,-1.1037272727272727,-1.0792
4637,750.0,1.5738333333333332,3,1,1.0,508.0,143.0,1950.0,7.0,640000,750.0,0.0,0.0,0.0,0.0,0.5171166666666667,-0.6745,0.0,-0.06131818181818182,1.5738333333333332
4647,460.0,-1.0342333333333333,3,1,1.0,766.0,100.0,1940.0,7.0,480000,460.0,0.0,0.0,0.0,1.6263644859813082,-0.44966666666666666,-0.8993333333333333,0.0,-1.0424090909090908,-1.0342333333333333
4673,690.0,1.0342333333333333,3,1,1.0,736.0,104.0,1950.0,7.0,580000,690.0,0.0,0.0,0.0,1.437252336448598,-0.35973333333333335,-0.6745,0.0,-0.42922727272727274,1.0342333333333333
4674,960.0,3.4624333333333333,3,1,1.0,658.0,100.0,1950.0,7.0,580000,960.0,0.0,0.0,0.0,0.9455607476635514,-0.44966666666666666,-0.6745,0.0,-0.42922727272727274,3.4624333333333333
4679,990.0,3.7322333333333337,3,1,1.0,612.0,150.0,1955.0,7.0,720000,990.0,0.0,0.0,0.0,0.6555887850467289,0.6745,-0.5620833333333334,0.0,0.42922727272727274,3.7322333333333337
4694,990.0,3.7322333333333337,3,1,1.0,557.0,96.0,1950.0,7.0,650000,990.0,0.0,0.0,0.0,0.3088831775700935,-0.5396,-0.6745,0.0,0.0,3.7322333333333337
4698,300.0,-2.4731666666666663,3,1,1.0,508.0,150.0,1950.0,7.0,650000,300.0,0.0,0.0,0.0,0.0,0.6745,-0.6745,0.0,0.0,-2.4731666666666663
4739,375.0,-1.7986666666666666,3,1,1.0,508.0,100.0,1990.0,7.0,465000,375.0,0.0,0.0,0.0,0.0,-0.44966666666666666,0.22483333333333333,0.0,-1.1343863636363636,-1.7986666666666666
4903,430.0,-1.3040333333333332,3,1,1.0,506.0,93.0,1920.0,7.0,580000,430.0,0.0,0.0,0.0,-0.01260747663551402,-0.60705,-1.349,0.0,-0.42922727272727274,-1.3040333333333332
4904,750.0,1.5738333333333332,3,1,1.0,607.0,93.0,1920.0,7.0,560000,750.0,0.0,0.0,0.0,0.6240700934579438,-0.60705,-1.349,0.0,-0.5518636363636363,1.5738333333333332
4928,420.0,-1.3939666666666666,3,1,1.0,508.0,100.0,1975.0,7.0,450000,420.0,0.0,0.0,0.0,0.0,-0.44966666666666666,-0.11241666666666666,0.0,-1.2263636363636363,-1.3939666666666666
4953,700.0,1.1241666666666668,5,1,1.0,513.0,130.0,1920.0,7.0,440000,700.0,1.349,0.0,0.0,0.03151869158878505,0.22483333333333333,-1.349,0.0,-1.2876818181818181,1.1241666666666668
4955,990.0,3.7322333333333337,4,1,1.0,494.0,150.0,1990.0,7.0,660000,990.0,0.6745,0.0,0.0,-0.08825233644859813,0.6745,0.22483333333333333,0.0,0.06131818181818182,3.7322333333333337
4983,690.0,1.0342333333333333,4,1,1.0,622.0,120.0,1980.0,7.0,20000,690.0,0.6745,0.0,0.0,0.718626168224299,0.0,0.0,0.0,-3.8630454545454547,1.0342333333333333
5042,750.0,1.5738333333333332,4,1,1.0,544.0,160.0,2000.0,7.0,800000,750.0,0.6745,0.0,0.0,0.22693457943925233,0.8993333333333333,0.44966666666666666,0.0,0.9197727272727273,1.5738333333333332
5076,450.0,-1.1241666666666668,4,1,1.0,382.0,90.0,1990.0,7.0,490000,450.0,0.6745,0.0,0.0,-0.7942710280373831,-0.6745,0.22483333333333333,0.0,-0.9810909090909091,-1.1241666666666668
5104,720.0,1.3040333333333332,4,1,1.0,406.0,120.0,1950.0,7.0,550000,720.0,0.6745,0.0,0.0,-0.6429813084112149,0.0,-0.6745,0.0,-0.6131818181818182,1.3040333333333332
5120,719.0,1.29504,4,1,1.0,454.0,141.0,2000.0,7.0,740000,719.0,0.6745,0.0,0.0,-0.34040186915887855,0.47215,0.44966666666666666,0.0,0.5518636363636363,1.29504
5133,450.0,-1.1241666666666668,4,1,1.0,508.0,90.0,1960.0,7.0,520000,450.0,0.6745,0.0,0.0,0.0,-0.6745,-0.44966666666666666,0.0,-0.7971363636363636,-1.1241666666666668
5233,320.0,-2.2933,4,1,1.0,647.0,133.0,1915.0,7.0,930000,320.0,0.6745,0.0,0.0,0.8762196261682242,0.29228333333333334,-1.4614166666666668,0.0,1.716909090909091,-2.2933
5429,400.0,-1.5738333333333332,5,1,1.0,627.0,130.0,1955.0,7.0,680000,400.0,1.349,0.0,0.0,0.7501448598130841,0.22483333333333333,-0.5620833333333334,0.0,0.18395454545454545,-1.5738333333333332
5466,750.0,1.5738333333333332,4,1,1.0,508.0,200.0,1950.0,7.0,430000,750.0,0.6745,0.0,0.0,0.0,1.7986666666666666,-0.6745,0.0,-1.349,1.5738333333333332
5493,700.0,1.1241666666666668,4,1,1.0,436.0,148.0,1950.0,7.0,800000,700.0,0.6745,0.0,0.0,-0.45386915887850465,0.6295333333333333,-0.6745,0.0,0.9197727272727273,1.1241666666666668
5529,925.0,3.1476666666666664,5,1,1.0,508.0,110.0,1960.0,7.0,520000,925.0,1.349,0.0,0.0,0.0,-0.22483333333333333,-0.44966666666666666,0.0,-0.7971363636363636,3.1476666666666664
5549,925.0,3.1476666666666664,5,1,1.0,508.0,165.0,1975.0,7.0,690000,925.0,1.349,0.0,0.0,0.0,1.01175,-0.11241666666666666,0.0,0.24527272727272728,3.1476666666666664
5567,730.0,1.3939666666666666,5,1,1.0,809.0,125.0,1960.0,7.0,720000,730.0,1.349,0.0,0.0,1.8974252336448598,0.11241666666666666,-0.44966666666666666,0.0,0.42922727272727274,1.3939666666666666
5597,200.0,-3.3725,4,1,1.0,506.0,124.0,2014.0,7.0,670000,200.0,0.6745,0.0,0.0,-0.01260747663551402,0.08993333333333334,0.7644333333333333,0.0,0.12263636363636364,-3.3725
5602,250.0,-2.9228333333333336,4,1,1.0,542.0,125.0,1905.0,7.0,475000,250.0,0.6745,0.0,0.0,0.21432710280373832,0.11241666666666666,-1.68625,0.0,-1.0730681818181818,-2.9228333333333336
5708,750.0,1.5738333333333332,4,1,1.0,534.0,176.0,2000.0,7.0,790000,750.0,0.6745,0.0,0.0,0.16389719626168223,1.2590666666666666,0.44966666666666666,0.0,0.8584545454545455,1.5738333333333332
5714,350.0,-2.0235,4,1,1.0,531.0,210.0,1920.0,7.0,660000,350.0,0.6745,0.0,0.0,0.14498598130841123,2.0235,-1.349,0.0,0.06131818181818182,-2.0235
5827,700.0,1.1241666666666668,5,1,1.0,508.0,120.0,1990.0,7.0,510000,700.0,1.349,0.0,0.0,0.0,0.0,0.22483333333333333,0.0,-0.8584545454545455,1.1241666666666668
5839,750.0,1.5738333333333332,4,1,1.0,379.0,100.0,1940.0,7.0,600000,750.0,0.6745,0.0,0.0,-0.8131822429906541,-0.44966666666666666,-0.8993333333333333,0.0,-0.3065909090909091,1.5738333333333332
5854,950.0,3.3725,5,1,1.0,301.0,102.0,1940.0,7.0,600000,950.0,1.349,0.0,0.0,-1.304873831775701,-0.4047,-0.8993333333333333,0.0,-0.3065909090909091,3.3725
5856,850.0,2.4731666666666663,4,1,1.0,809.0,160.0,1910.0,7.0,950000,850.0,0.6745,0.0,0.0,1.8974252336448598,0.8993333333333333,-1.5738333333333332,0.0,1.8395454545454546,2.4731666666666663
5871,850.0,2.4731666666666663,5,1,1.0,464.0,120.0,1999.0,7.0,620000,850.0,1.349,0.0,0.0,-0.2773644859813084,0.0,0.42718333333333336,0.0,-0.18395454545454545,2.4731666666666663
5936,180.0,-3.552366666666667,5,1,1.0,362.0,100.0,1940.0,7.0,610000,180.0,1.349,0.0,0.0,-0.9203457943925234,-0.44966666666666666,-0.8993333333333333,0.0,-0.24527272727272728,-3.552366666666667
5941,885.0,2.787933333333333,4,1,1.0,394.0,181.0,2000.0,7.0,800000,885.0,0.6745,0.0,0.0,-0.718626168224299,1.3714833333333334,0.44966666666666666,0.0,0.9197727272727273,2.787933333333333
6004,295.0,-2.518133333333333,4,1,1.0,560.0,234.0,2015.0,7.0,910000,295.0,0.6745,0.0,0.0,0.32779439252336445,2.5631,0.7869166666666666,0.0,1.5942727272727273,-2.518133333333333
6010,410.0,-1.4839,4,1,1.0,736.0,214.0,1990.0,7.0,680000,410.0,0.6745,0.0,0.0,1.437252336448598,2.1134333333333335,0.22483333333333333,0.0,0.18395454545454545,-1.4839
6022,720.0,1.3040333333333332,4,1,1.0,780.0,121.0,1945.0,7.0,540000,720.0,0.6745,0.0,0.0,1.7146168224299065,0.022483333333333334,-0.7869166666666666,0.0,-0.6745,1.3040333333333332
6056,800.0,2.0235,4,1,1.0,481.0,184.0,1905.0,7.0,1140000,800.0,0.6745,0.0,0.0,-0.17020093457943927,1.4389333333333334,-1.68625,0.0,3.004590909090909,2.0235
6065,750.0,1.5738333333333332,4,1,1.0,447.0,161.0,1930.0,7.0,630000,750.0,0.6745,0.0,0.0,-0.3845280373831776,0.9218166666666666,-1.1241666666666668,0.0,-0.12263636363636364,1.5738333333333332
6102,850.0,2.4731666666666663,4,1,1.0,840.0,150.0,1935.0,7.0,1090000,850.0,0.6745,0.0,0.0,2.092841121495327,0.6745,-1.01175,0.0,2.698,2.4731666666666663
6121,850.0,2.4731666666666663,4,1,1.0,637.0,132.0,1910.0,7.0,1190000,850.0,0.6745,0.0,0.0,0.8131822429906541,0.2698,-1.5738333333333332,0.0,3.3111818181818182,2.4731666666666663
6122,850.0,2.4731666666666663,4,1,1.0,706.0,164.0,1940.0,7.0,920000,850.0,0.6745,0.0,0.0,1.2481401869158877,0.9892666666666667,-0.8993333333333333,0.0,1.6555909090909091,2.4731666666666663
6157,280.0,-2.653033333333333,4,1,1.0,435.0,186.0,2010.0,7.0,1070000,280.0,0.6745,0.0,0.0,-0.4601728971962617,1.4838999999999998,0.6745,0.0,2.5753636363636363,-2.653033333333333
6181,760.0,1.6637666666666666,4,1,1.0,508.0,103.0,1920.0,7.0,610000,760.0,0.6745,0.0,0.0,0.0,-0.38221666666666665,-1.349,0.0,-0.24527272727272728,1.6637666666666666
6200,750.0,1.5738333333333332,5,1,1.0,741.0,120.0,1955.0,7.0,550000,750.0,1.349,0.0,0.0,1.4687710280373831,0.0,-0.5620833333333334,0.0,-0.6131818181818182,1.5738333333333332
6203,780.0,1.8436333333333335,4,1,1.0,657.0,151.0,1925.0,7.0,720000,780.0,0.6745,0.0,0.0,0.9392570093457944,0.6969833333333334,-1.2365833333333331,0.0,0.42922727272727274,1.8436333333333335
6214,810.0,2.113433333333333,5,1,1.0,951.0,175.0,1960.0,7.0,780000,810.0,1.349,0.0,0.0,2.792556074766355,1.2365833333333331,-0.44966666666666666,0.0,0.7971363636363636,2.113433333333333
6218,730.0,1.3939666666666666,5,1,1.0,809.0,240.0,2007.0,7.0,650000,730.0,1.349,0.0,0.0,1.8974252336448598,2.698,0.60705,0.0,0.0,1.3939666666666666
6236,725.0,1.349,5,1,1.0,508.0,102.0,1950.0,7.0,550000,725.0,1.349,0.0,0.0,0.0,-0.4047,-0.6745,0.0,-0.6131818181818182,1.349
6260,390.0,-1.6637666666666666,4,1,1.0,650.0,110.0,1915.0,7.0,470000,390.0,0.6745,0.0,0.0,0.8951308411214953,-0.22483333333333333,-1.4614166666666668,0.0,-1.1037272727272727,-1.6637666666666666
