Last Rental Date,Bed,Last Rental Price,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,VWAP_3M_all,VWAP_12M_all,Rolling_PV_3M,Rolling_V_3M,Rolling_PV_12M,Rolling_V_12M,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all
2023-09-27,3.0,520.0,520.0,520.0,622.5485929794024,622.5485929794024,520.0,602.9174593354471,602.9174593354471,,,,,23659377.0,39313.0,23659377.0,39313.0
2023-09-27,2.0,550.0,550.0,550.0,521.5679834202098,521.5679834202098,550.0,601.8206954442551,601.8206954442551,,,,,23961877.0,39863.0,23961877.0,39863.0
2023-09-28,2.0,450.0,450.0,450.0,522.5172706853639,522.5172706853639,450.0,601.1057120638186,601.1057120638186,,,,,24164377.0,40313.0,24164377.0,40313.0
2023-10-01,3.0,665.0,665.0,665.0,619.5451985356237,619.5451985356237,665.0,599.4189715476397,599.4189715476397,,,,,24361577.0,40483.0,24606602.0,40978.0
2023-10-02,3.0,520.0,520.0,520.0,621.186210640608,621.186210640608,520.0,601.7730158338068,600.4832349065352,,,,,24318377.0,40443.0,24877002.0,41498.0
2023-10-02,3.0,680.0,680.0,680.0,618.4081309398099,618.4081309398099,680.0,601.3000271987736,599.4747216733336,,,,,24780777.0,41123.0,25339402.0,42178.0
2023-10-02,3.0,580.0,580.0,580.0,620.5428134556574,620.5428134556574,580.0,602.6013909491039,600.772962207786,,,,,25117177.0,41703.0,25675802.0,42758.0
2023-10-03,2.0,500.0,500.0,500.0,520.5889617680081,520.5889617680081,500.0,602.287053689183,600.4911829365265,,,,,24809877.0,41153.0,25925802.0,43258.0
2023-10-04,3.0,630.0,630.0,630.0,619.3787128712871,619.3787128712871,630.0,601.4567719929888,598.0693319495522,,,,,25379602.0,42208.0,26905127.0,44953.0
2023-10-04,3.0,750.0,750.0,750.0,620.2116267210607,619.6999519923188,750.0,599.3638668482089,596.7233531085283,,,,,26094202.0,43348.0,27619727.0,46093.0
2023-10-05,3.0,550.0,550.0,550.0,624.9926326129666,624.2284522706209,550.0,601.970148565101,599.2173865879852,,,,,26083102.0,43338.0,27922227.0,46643.0
2023-10-05,2.0,440.0,440.0,440.0,520.8455151591395,519.9981059519026,440.0,601.8529235313121,598.637030208177,,,,,26276702.0,43778.0,28115827.0,47083.0
2023-10-06,3.0,550.0,550.0,550.0,624.7542997542997,622.3836421147763,550.0,600.2261866691032,597.1545356073317,,,,,26579202.0,44328.0,28418327.0,47633.0
2023-10-09,3.0,650.0,650.0,650.0,622.7870813397129,620.6283068783068,650.0,602.4862812999468,598.5890186772498,,,,,27563302.0,45698.0,29683327.0,49533.0
2023-10-09,3.0,600.0,600.0,600.0,625.9681255946717,621.4466352336048,600.0,603.1621077508862,599.2636626087659,,,,,27923302.0,46298.0,30043327.0,50133.0
2023-10-10,3.0,550.0,550.0,550.0,625.2474560592044,620.9089009611366,550.0,601.5854764859429,597.8867577561149,,,,,28419402.0,47288.0,30539427.0,51123.0
2023-10-10,2.0,440.0,440.0,440.0,518.6682580487208,518.0275989475452,440.0,603.121128342477,599.2724752159256,,,,,28116902.0,46738.0,30236927.0,50573.0
2023-10-11,2.0,480.0,480.0,480.0,516.6051972821552,516.1518330328362,480.0,600.9854931483675,597.3715744381199,,,,,27564802.0,45968.0,30769827.0,51603.0
2023-10-12,2.0,450.0,450.0,450.0,514.4542734019632,515.227972102433,450.0,599.6519752871562,596.279809313412,,,,,27304902.0,45738.0,30972327.0,52053.0
2023-10-13,3.0,470.0,470.0,470.0,623.380694632386,619.3157679738562,470.0,596.0721899120057,594.2313194338761,,,,,27791027.0,46723.0,31458452.0,53038.0
2023-10-16,3.0,650.0,650.0,650.0,617.3791647114031,616.503006012024,650.0,598.0495232883632,596.0197666641897,,,,,28354602.0,47468.0,32505052.0,54478.0
2023-10-17,2.0,500.0,500.0,500.0,512.76384193962,513.7018145895076,500.0,597.3414089491869,596.6638276001322,,,,,28604602.0,47968.0,32755052.0,54978.0
2023-10-17,3.0,700.0,700.0,700.0,618.3447176684882,617.353515625,700.0,596.3267595063376,595.7847138855542,,,,,29094602.0,48668.0,33245052.0,55678.0
2023-10-18,2.0,550.0,550.0,550.0,512.4024238305584,513.3546343688238,550.0,597.8179090983808,597.094938754984,,,,,28918202.0,48248.0,33547552.0,56228.0
2023-10-19,2.0,545.0,545.0,545.0,514.653788142476,514.3483212542524,545.0,599.36581827226,596.6342747385644,,,,,29215227.0,48793.0,33844577.0,56773.0
2023-10-20,3.0,700.0,700.0,700.0,620.8671668137688,619.5532319391635,700.0,598.7585719263009,596.1386046183925,,,,,29705227.0,49493.0,34334577.0,57473.0
2023-10-20,3.0,580.0,580.0,580.0,623.238441780822,621.6388888888889,580.0,600.1904713797911,597.403598211334,,,,,30041627.0,50073.0,34670977.0,58053.0
2023-10-20,2.0,520.0,520.0,520.0,515.5838160040488,515.1503744958709,520.0,599.9566033590958,597.2297211169104,,,,,30312027.0,50593.0,34941377.0,58573.0
2023-10-21,3.0,700.0,700.0,700.0,622.1908939014202,620.7632342277012,700.0,599.1348012570909,596.5440902805046,,,,,30802027.0,51293.0,35431377.0,59273.0
2023-10-25,3.0,490.0,490.0,490.0,624.4013798701299,622.724540311174,490.0,606.3747602001464,601.1507826925956,,,,,29864427.0,49313.0,36377077.0,60603.0
2023-10-25,3.0,740.0,740.0,740.0,619.7693965517242,620.4640250260688,740.0,605.6096161255653,600.2520832302031,,,,,30412027.0,50053.0,36924677.0,61343.0
2023-10-27,3.0,550.0,550.0,550.0,623.4857978279031,623.4615384615385,550.0,608.9075305209718,601.0818913936414,,,,,30527452.0,50188.0,37472202.0,62388.0
2023-10-27,3.0,540.0,540.0,540.0,623.4857978279031,622.1174318030605,540.0,608.2619749740974,600.631563762262,,,,,30819052.0,50728.0,37763802.0,62928.0
2023-10-27,2.0,495.0,495.0,495.0,515.7092826312627,515.2685029042533,495.0,607.5964877230136,601.937906525602,,,,,30224952.0,49638.0,37169702.0,61838.0
2023-10-28,2.0,500.0,500.0,500.0,522.7958729042092,514.8091837201849,500.0,606.2095022270845,599.0944973812078,,,,,31280652.0,51688.0,38225402.0,63888.0
2023-10-28,2.0,595.0,595.0,595.0,522.1467137487185,514.4777782750749,595.0,605.182092555332,598.3189644377661,,,,,31634677.0,52283.0,38579427.0,64483.0
2023-10-30,3.0,680.0,680.0,680.0,621.6441993464052,620.6683006535948,680.0,605.0662165522253,598.2883395623653,,,,,32097077.0,52963.0,39041827.0,65163.0
2023-10-30,2.0,550.0,550.0,550.0,524.5346223764667,516.566483564391,550.0,606.0283027774107,599.1410309531483,,,,,32399577.0,53513.0,39344327.0,65713.0
2023-11-02,2.0,550.0,550.0,550.0,525.2834839330588,517.3493698910082,550.0,605.4524508063462,598.7297338426187,,,,,32399577.0,53513.0,39646827.0,66263.0
2023-11-03,2.0,495.0,495.0,495.0,525.2834839330588,518.0964306514685,495.0,605.4524508063462,598.3252644764046,,,,,32644602.0,54008.0,39891852.0,66758.0
2023-11-03,2.0,485.0,485.0,485.0,524.5026565267216,517.6304161741328,485.0,604.4401199822248,597.5591240001198,,,,,32879827.0,54493.0,40127077.0,67243.0
2023-11-06,2.0,440.0,440.0,440.0,523.5292892343647,516.9978415540811,440.0,603.3770759547098,596.7472748092738,,,,,32280126.0,53674.0,40320677.0,67683.0
2023-11-07,2.0,525.0,525.0,525.0,517.4605114511656,515.6670594705005,525.0,601.4108506912099,595.7282774108712,,,,,31760126.0,52674.0,40596302.0,68208.0
2023-11-09,3.0,500.0,500.0,500.0,623.2213831478538,621.9581202046036,500.0,635.8127350490377,619.9379714765578,,,,,34436526.0,54194.0,43805602.0,70758.0
2023-11-09,2.0,425.0,425.0,425.0,520.8466935441646,515.8556363776315,425.0,635.4306011735616,619.0904491364934,,,,,34617151.0,54619.0,43986227.0,71183.0
2023-11-10,2.0,489.0,489.0,489.0,518.8372445117335,514.3934413813996,489.0,634.1060981566237,618.3180964046602,,,,,35291872.0,55768.0,44660948.0,72332.0
2023-11-10,2.0,580.0,580.0,580.0,518.0686403624295,513.9317767780793,580.0,632.8337397790848,617.443842282807,,,,,35628272.0,56348.0,44997348.0,72912.0
2023-11-10,2.0,450.0,450.0,450.0,519.9047692071769,515.3263820649998,450.0,632.2899126854546,617.1459842001317,,,,,35830772.0,56798.0,45199848.0,73362.0
2023-11-14,3.0,589.0,589.0,589.0,620.9836233367452,620.0393329137822,589.0,626.2139230797327,615.5030043847778,,,,,34637143.0,55347.0,45827669.0,74481.0
2023-11-14,2.0,530.0,530.0,530.0,518.3329335931644,514.2737494181258,530.0,630.8456635797035,616.120716447207,,,,,34290222.0,54758.0,45480748.0,73892.0
2023-11-16,2.0,540.0,540.0,540.0,517.8654576128216,514.5666444108655,540.0,625.6050853835541,614.7245234531268,,,,,35204743.0,56347.0,46697769.0,76031.0
2023-11-16,3.0,690.0,690.0,690.0,620.2305109138882,619.4745280978714,690.0,624.0599098208993,614.0301466557934,,,,,34913143.0,55807.0,46406169.0,75491.0
2023-11-17,2.0,590.0,590.0,590.0,518.4781628050031,515.0402800289685,590.0,624.7846912879124,614.1938025279162,,,,,34850343.0,55767.0,47045869.0,76621.0
2023-11-17,2.0,425.0,425.0,425.0,520.5777689322321,516.5350660763173,425.0,624.9276991769326,614.0075044700538,,,,,35030968.0,56192.0,47226494.0,77046.0
2023-11-20,2.0,480.0,480.0,480.0,518.5984992447497,515.238837798214,480.0,623.4155751708428,612.964904083275,,,,,34514868.0,55182.0,47456894.0,77526.0
2023-11-21,3.0,640.0,640.0,640.0,623.6799713763219,620.946519858435,640.0,625.4733065129934,612.141655702603,,,,,34780068.0,55442.0,47866494.0,78166.0
2023-11-21,3.0,570.0,570.0,570.0,625.2089831059129,621.3083771031781,570.0,627.3234731791782,612.3697515543843,,,,,35104968.0,56012.0,48191394.0,78736.0
2023-11-21,3.0,600.0,600.0,600.0,623.959911089942,620.4549592926552,600.0,626.7401271156181,612.0630207274944,,,,,35464968.0,56612.0,48551394.0,79336.0
2023-11-22,3.0,695.0,695.0,695.0,623.4025742420718,620.102985459864,695.0,626.4567229562637,611.9717908641726,,,,,35947993.0,57307.0,49034419.0,80031.0
2023-11-28,3.0,850.0,850.0,850.0,625.281097814187,621.5666404228996,850.0,627.2879927408519,612.6928190326248,,,,,35066767.0,55343.0,49756919.0,80881.0
2023-11-28,3.0,595.0,595.0,595.0,634.0692054752619,626.8988850442138,595.0,633.6260593028928,615.1867434873456,,,,,35420792.0,55938.0,50110944.0,81476.0
2023-11-29,2.0,430.0,430.0,430.0,518.9923128170963,514.6841138659321,430.0,633.2152025456755,615.0393244636457,,,,,35605692.0,56368.0,50295844.0,81906.0
2023-11-30,2.0,465.0,465.0,465.0,513.8361908922136,513.506500226376,465.0,631.6649872267953,614.0678826947965,,,,,34451817.0,54823.0,50512069.0,82371.0
2023-11-30,3.0,660.0,660.0,660.0,633.2001570152155,626.3860412332135,660.0,628.4190394542436,613.2263660754392,,,,,34887417.0,55483.0,50947669.0,83031.0
2023-11-30,3.0,560.0,560.0,560.0,628.3660642028594,626.9749926995673,560.0,628.7947118937332,613.5981621322156,,,,,35201017.0,56043.0,51261269.0,83591.0
2023-12-01,2.0,560.0,560.0,560.0,511.49931427944483,512.7878739605569,560.0,628.1072926145995,613.2390927252934,,,,,35514617.0,56603.0,51574869.0,84151.0
2023-12-01,2.0,480.0,480.0,480.0,512.9448613550481,513.6154568504085,480.0,627.4334752574952,612.8848023196397,,,,,35745017.0,57083.0,51805269.0,84631.0
2023-12-03,2.0,420.0,420.0,420.0,512.1241891120452,513.1178647423443,420.0,626.1937354378712,612.1311221656367,,,,,35214792.0,56318.0,51981669.0,85051.0
2023-12-04,2.0,550.0,550.0,550.0,509.1671541997493,511.92720796419763,550.0,625.2848467630242,611.1823376562298,,,,,35094792.0,56218.0,52284169.0,85601.0
2023-12-05,2.0,460.0,460.0,460.0,510.3075048238042,512.5542114561188,460.0,626.5592899242212,612.4280191223622,,,,,35930492.0,57468.0,53119869.0,86851.0
2023-12-05,3.0,720.0,720.0,720.0,626.921837866385,625.9939051505402,720.0,625.2260736409828,611.6206952136417,,,,,36448892.0,58188.0,53638269.0,87571.0
2023-12-05,2.0,450.0,450.0,450.0,509.15927359333136,511.8401807602564,450.0,626.3987763800096,612.5117790136004,,,,,36651392.0,58638.0,53840769.0,88021.0
2023-12-05,2.0,500.0,500.0,500.0,507.8672102504368,511.0290319759816,500.0,625.0450561069614,611.6809511366606,,,,,36901392.0,59138.0,54090769.0,88521.0
2023-12-05,3.0,650.0,650.0,650.0,628.6044566097382,627.7316747541657,650.0,623.9878250870845,611.0501349962155,,,,,37323892.0,59788.0,54513269.0,89171.0
2023-12-06,3.0,595.0,595.0,595.0,629.1274963330701,628.0971994242279,595.0,626.1694191204151,612.8033819628647,,,,,38611098.0,61692.0,55800475.0,91075.0
2023-12-07,2.0,520.0,520.0,520.0,507.6808188021228,510.8706007412302,520.0,628.097964539461,614.3180952380952,,,,,37551548.0,60242.0,56710875.0,92395.0
2023-12-09,2.0,510.0,510.0,510.0,507.97706252312247,511.00498202508,510.0,623.3449752664254,613.7872720385302,,,,,37811648.0,60752.0,56970975.0,92905.0
2023-12-12,3.0,555.0,555.0,555.0,628.3805179517364,627.6072548141514,555.0,621.7359454293811,614.9830337733948,,,,,37658023.0,60627.0,58304000.0,94860.0
2023-12-12,3.0,600.0,600.0,600.0,626.4349825562956,626.6183464624899,600.0,621.142774671351,614.6320893948978,,,,,38018023.0,61227.0,58664000.0,95460.0
2023-12-14,2.0,580.0,580.0,580.0,508.02367398572335,510.99068002343944,580.0,620.9355839743904,614.5401215168657,,,,,38354423.0,61807.0,59000400.0,96040.0
2023-12-19,2.0,410.0,410.0,410.0,507.5713639857136,512.0897657687344,410.0,623.881836596894,615.5696725544882,,,,,38644173.0,62037.0,59761400.0,97220.0
2023-12-27,2.0,580.0,580.0,580.0,503.98314657921105,510.95318652075923,580.0,622.9213695052953,614.7027360625385,,,,,35933423.0,57487.0,60097800.0,97800.0
2024-01-01,3.0,650.0,650.0,650.0,625.8207868649318,626.2320975114271,650.0,625.070415920121,614.4969325153374,,,,,34012073.0,54127.0,60520300.0,98450.0
2024-01-04,3.0,720.0,720.0,720.0,633.2914812606083,626.5999428557823,720.0,628.3753579544405,614.7313357034027,,,,,31980373.0,50737.0,61038700.0,99170.0
2024-01-04,2.0,450.0,450.0,450.0,504.94756883421206,512.023765605368,450.0,630.316593413091,615.4956135928204,,,,,32182873.0,51187.0,61241200.0,99620.0
2024-01-05,2.0,470.0,470.0,470.0,505.26387916374915,511.28649919433656,470.0,628.7313771074687,614.7480425617346,,,,,32403773.0,51657.0,61462100.0,100090.0
2024-01-10,2.0,550.0,550.0,550.0,504.453967943706,510.780207164662,550.0,627.287163404766,614.0683384953542,,,,,30792273.0,48587.0,61764600.0,100640.0
2024-01-10,2.0,510.0,510.0,510.0,509.01781714518427,511.3350567173393,510.0,633.7553872435013,613.7182034976153,,,,,31052373.0,49097.0,62024700.0,101150.0
2024-01-11,3.0,570.0,570.0,570.0,636.714456809222,628.1741379713944,570.0,631.5067931942644,612.718599390184,,,,,30537448.0,48412.0,62620000.0,102240.0
2024-01-11,2.0,620.0,620.0,620.0,509.04267142998907,511.3177698225303,620.0,630.7826158803603,612.4804381846635,,,,,30921848.0,49032.0,63004400.0,102860.0
2024-01-11,2.0,550.0,550.0,550.0,512.3541927409261,513.0020496413127,550.0,629.5699931399056,612.1027178643969,,,,,31505248.0,50112.0,63587800.0,103940.0
2024-01-12,2.0,580.0,580.0,580.0,513.3251735134121,513.5037847967059,580.0,628.6966794380587,611.774100442563,,,,,31841648.0,50692.0,63924200.0,104520.0
2024-01-12,3.0,550.0,550.0,550.0,642.2444517149245,627.4081406361894,550.0,628.139509192772,611.5977803291236,,,,,32144148.0,51242.0,64226700.0,105070.0
2024-01-12,2.0,395.0,395.0,395.0,515.0906683710738,514.4413301893672,395.0,627.3008079309941,611.2753402493576,,,,,32300173.0,51637.0,64382725.0,105465.0
2024-01-15,4.0,790.0,790.0,790.0,870.6859285399206,860.1448096322812,790.0,625.6265713676952,610.8221890871814,,,,,32923323.0,52417.0,66168375.0,108095.0
2024-01-15,3.0,595.0,595.0,595.0,641.403083820876,628.5153513198322,595.0,625.9836573130585,610.9104113953706,,,,,32299223.0,51627.0,65544275.0,107305.0
2024-01-15,3.0,750.0,750.0,750.0,639.5585261263169,626.4369853326946,750.0,625.523810445998,610.4653202484236,,,,,31700173.0,50537.0,64945225.0,106215.0
2024-01-15,2.0,495.0,495.0,495.0,512.9634064307817,513.3053549070596,495.0,627.2666165383778,611.4505954902792,,,,,31945198.0,51032.0,65190250.0,106710.0
2024-01-16,2.0,540.0,540.0,540.0,512.8552973894322,513.0897518262069,540.0,628.1039166682565,612.1316897173782,,,,,32912423.0,52407.0,66459975.0,108635.0
2024-01-16,3.0,675.0,675.0,675.0,639.9410082609617,628.0740084985836,675.0,628.0157803346881,611.7731394117918,,,,,33368048.0,53082.0,66915600.0,109310.0
2024-01-16,3.0,630.0,630.0,630.0,641.1509279615523,628.7647135785778,630.0,628.6132398929957,612.1635714939164,,,,,33764948.0,53712.0,67312500.0,109940.0
2024-01-17,3.0,470.0,470.0,470.0,639.3604600798883,628.29543958028,470.0,626.2171618593219,610.9845680388921,,,,,34870748.0,55802.0,68715325.0,112575.0
2024-01-17,2.0,460.0,460.0,460.0,514.0411306554652,514.5700288448331,460.0,627.6105846333285,611.6066550226163,,,,,34649848.0,55332.0,68494425.0,112105.0
2024-01-17,2.0,575.0,575.0,575.0,512.467839669644,513.7639594497414,575.0,628.5870184519708,611.9125633598842,,,,,34090148.0,54282.0,67934725.0,111055.0
2024-01-17,2.0,540.0,540.0,540.0,512.5963022796625,513.4311320976343,540.0,628.6295055108728,612.2657813352738,,,,,33759523.0,53707.0,67604100.0,110480.0
2024-01-17,3.0,590.0,590.0,590.0,640.8029620090148,628.781453677214,590.0,628.0193802733871,611.7214443293864,,,,,34438248.0,54872.0,68282825.0,111645.0
2024-01-18,2.0,600.0,600.0,600.0,512.9748648880501,514.0013592496941,600.0,624.9014013834629,610.3959582500555,,,,,34133948.0,54602.0,69075325.0,113175.0
2024-01-19,3.0,670.0,670.0,670.0,635.6144289143018,626.7307619508297,670.0,625.1409838467455,610.3408438259332,,,,,34092848.0,54572.0,69524225.0,113845.0
2024-01-20,3.0,700.0,700.0,700.0,633.8668438738151,627.3319853169912,700.0,624.7315106648098,610.69194958057,,,,,34582848.0,55272.0,70014225.0,114545.0
2024-01-20,3.0,550.0,550.0,550.0,636.109840593052,628.3718187207425,550.0,625.6847590099869,611.2377231655681,,,,,34885348.0,55822.0,70316725.0,115095.0
2024-01-24,3.0,700.0,700.0,700.0,633.8746991363444,627.5004750449776,700.0,619.6253461836712,610.2318081468335,,,,,34050148.0,54862.0,70974825.0,116205.0
2024-01-24,3.0,600.0,600.0,600.0,635.7263662326346,628.5120492734558,600.0,620.6508694542671,610.7725571188847,,,,,34410148.0,55462.0,71334825.0,116805.0
2024-01-24,2.0,550.0,550.0,550.0,515.0506967598529,515.1546198203031,550.0,620.427463849122,610.7172210093746,,,,,34712648.0,56012.0,71637325.0,117355.0
2024-01-25,4.0,500.0,500.0,500.0,945.0123456790124,856.7146394305169,500.0,619.7359137327716,610.4326615823783,,,,,34123523.0,54927.0,71887325.0,117855.0
2024-01-25,4.0,1200.0,1200.0,1200.0,927.7061855670103,846.0057039927949,1200.0,621.2522620933239,609.964150863349,,,,,35563523.0,56127.0,73327325.0,119055.0
2024-01-26,2.0,520.0,520.0,520.0,515.8534914801203,515.577762077188,520.0,633.6259376057869,615.9113434967032,,,,,35018298.0,55092.0,73597725.0,119575.0
2024-01-26,2.0,530.0,530.0,530.0,514.6868059805893,515.6279577403301,530.0,635.6330864735352,615.4942504704161,,,,,35299198.0,55622.0,73878625.0,120105.0
2024-01-29,2.0,525.0,525.0,525.0,515.8208585815481,516.5859937769063,525.0,634.3356254092993,614.9482122881883,,,,,35146323.0,55497.0,74490650.0,121210.0
2024-01-29,2.0,580.0,580.0,580.0,515.0335840027345,515.7923266151655,580.0,634.6265506454281,615.1169809749803,,,,,34870698.0,54972.0,74215025.0,120685.0
2024-01-30,3.0,580.0,580.0,580.0,634.7180488263795,628.1750871594871,580.0,633.3013135845181,614.5586172758024,,,,,35482723.0,56077.0,74827050.0,121790.0
2024-01-31,2.0,550.0,550.0,550.0,516.021995909679,516.6790945686766,550.0,633.7597771329904,614.5830610911466,,,,,35905223.0,56727.0,75552050.0,122990.0
2024-01-31,3.0,650.0,650.0,650.0,636.4727191190393,627.6309373113401,650.0,632.7500222907787,614.3940389194515,,,,,35602723.0,56177.0,75249550.0,122440.0
2024-02-01,4.0,790.0,790.0,790.0,964.1741071428571,869.7969756370765,790.0,632.9476792356373,614.2942515651679,,,,,36049073.0,56537.0,76176150.0,123780.0
2024-02-01,2.0,435.0,435.0,435.0,516.021995909679,517.0609204741963,435.0,637.6191343721811,615.4156568104702,,,,,36238298.0,56972.0,76365375.0,124215.0
2024-02-02,2.0,560.0,560.0,560.0,515.6037413513283,516.3238767756854,560.0,636.0720704907674,614.7838425310953,,,,,36551898.0,57532.0,76678975.0,124775.0
2024-02-07,2.0,530.0,530.0,530.0,516.6407775089681,516.8231139777923,530.0,635.3316067579782,614.5379683430174,,,,,32538048.0,53462.0,76959875.0,125305.0
2024-02-07,3.0,510.0,510.0,510.0,636.8970992808534,627.9105559722302,510.0,608.6201039991022,614.1803998244284,,,,,32798148.0,53972.0,77219975.0,125815.0
2024-02-08,3.0,645.0,645.0,645.0,637.0770900670558,626.765335466301,645.0,607.6882087008079,613.7580972062154,,,,,32436152.0,53098.0,77636000.0,126460.0
2024-02-12,2.0,545.0,545.0,545.0,519.9011854287445,516.9641371511651,545.0,616.6480038408981,615.8636840673223,,,,,33690981.0,54699.0,79518650.0,129180.0
2024-02-12,3.0,800.0,800.0,800.0,639.8275862068965,627.5886789648703,800.0,613.8987892191776,614.7113466578011,,,,,33393956.0,54154.0,79221625.0,128635.0
2024-02-12,3.0,675.0,675.0,675.0,637.3161785346683,626.9866049591752,675.0,613.1158715996887,614.391318024536,,,,,32753956.0,53354.0,78581625.0,127835.0
2024-02-13,2.0,500.0,500.0,500.0,520.8283202221194,517.2693191123894,500.0,615.9341304228597,615.5647159002941,,,,,33838581.0,54879.0,79768650.0,129680.0
2024-02-13,3.0,710.0,710.0,710.0,645.5840071877808,630.1135111387724,710.0,616.6034548734489,615.1191394201111,,,,,34342681.0,55589.0,80272750.0,130390.0
2024-02-13,2.0,435.0,435.0,435.0,520.3573043871552,517.0985623034785,435.0,617.7963446005505,615.6357849528338,,,,,34531906.0,56024.0,80461975.0,130825.0
2024-02-15,3.0,750.0,750.0,750.0,647.5750979538528,631.1384557003198,750.0,616.3770169927174,615.0351614752532,,,,,33797981.0,54529.0,81024475.0,131575.0
2024-02-15,2.0,500.0,500.0,500.0,518.7103570636505,516.398337320105,500.0,619.8166296832878,615.804484134524,,,,,34047981.0,55029.0,81274475.0,132075.0
2024-02-15,2.0,470.0,470.0,470.0,517.6361098185203,516.2391363442197,470.0,618.7279616202366,615.3660798788567,,,,,34268881.0,55499.0,81495375.0,132545.0
2024-02-16,2.0,570.0,570.0,570.0,516.6165755919855,515.8209805279766,570.0,617.4684408728085,614.8506167716624,,,,,34593781.0,56069.0,81820275.0,133115.0
2024-02-19,2.0,500.0,500.0,500.0,517.9671549045717,516.4087396749268,500.0,616.9858745474327,614.658565901664,,,,,33518881.0,54279.0,82070275.0,133615.0
2024-02-20,3.0,680.0,680.0,680.0,649.6396005210595,632.7278254203142,680.0,614.8590912460159,613.5652449718273,,,,,33642656.0,54644.0,82677075.0,134675.0
2024-02-22,2.0,465.0,465.0,465.0,518.3769401330377,516.2540628181441,465.0,613.9595300023645,613.2086512110214,,,,,33971106.0,55444.0,83005525.0,135475.0
2024-02-23,2.0,560.0,560.0,560.0,517.2985009776232,515.8086418599436,560.0,612.7102301421254,612.6999446392323,,,,,34284706.0,56004.0,83319125.0,136035.0
2024-02-26,2.0,590.0,590.0,590.0,518.3128313891834,516.2663547080474,590.0,612.1831654881794,612.4830006983497,,,,,33556281.0,55149.0,83667225.0,136625.0
2024-02-26,3.0,700.0,700.0,700.0,652.9627446356991,633.2940689460797,700.0,608.4658108034597,612.3859103385179,,,,,34046281.0,55849.0,84157225.0,137325.0
2024-02-26,3.0,600.0,600.0,600.0,648.0718475073314,634.1065791992205,600.0,609.6130817024476,612.8325141088658,,,,,34406281.0,56449.0,84517225.0,137925.0
2024-02-27,3.0,485.0,485.0,485.0,646.7022792022792,633.7541717611807,485.0,610.1709162923931,612.4761664018489,,,,,34742831.0,57039.0,85038675.0,138945.0
2024-02-27,3.0,710.0,710.0,710.0,643.0621954049664,632.5220480240462,710.0,609.1065937341117,612.0311993954442,,,,,35246931.0,57749.0,85542775.0,139655.0
2024-02-27,2.0,535.0,535.0,535.0,520.063107800538,517.062279305487,535.0,609.5109036475402,612.7766902301976,,,,,34507606.0,56554.0,84803450.0,138460.0
2024-02-28,2.0,430.0,430.0,430.0,521.988051091883,517.236157414118,430.0,610.3470363123171,612.5292685546525,,,,,34466406.0,56494.0,85727675.0,140085.0
2024-02-28,2.0,540.0,540.0,540.0,521.4493501134723,516.561756139657,540.0,610.0896732396361,611.968983117393,,,,,34758006.0,57034.0,86019275.0,140625.0
2024-02-29,3.0,600.0,600.0,600.0,645.1977083801393,633.4502564794816,600.0,609.4260616474384,611.6926222222222,,,,,34574006.0,56594.0,86379275.0,141225.0
2024-03-02,3.0,650.0,650.0,650.0,645.6979431476774,633.1149939863691,650.0,610.9129236314803,611.6429456540981,,,,,34820106.0,56824.0,86801775.0,141875.0
2024-03-02,3.0,575.0,575.0,575.0,645.8234238276868,633.2963611726212,575.0,612.7711178375334,611.8186784140969,,,,,35150731.0,57399.0,87132400.0,142450.0
2024-03-04,2.0,560.0,560.0,560.0,527.0223693220726,517.1092185075469,560.0,612.3666279238704,611.7282559711582,,,,,34032956.0,55624.0,88546225.0,144795.0
2024-03-04,3.0,750.0,750.0,750.0,644.0419947506562,632.7476468758696,750.0,612.3927420338333,611.6700596700597,,,,,33181631.0,54029.0,87694900.0,143200.0
2024-03-04,2.0,550.0,550.0,550.0,521.853683148335,516.7871158434529,550.0,612.9958542759658,611.9645404878728,,,,,33719356.0,55064.0,88232625.0,144235.0
2024-03-05,2.0,440.0,440.0,440.0,527.8444246605832,517.5286003631792,440.0,607.9858038348083,611.967457139924,,,,,33170750.0,54680.0,89611225.0,146555.0
2024-03-05,3.0,670.0,670.0,670.0,644.9820143884892,634.1697149048335,670.0,611.8394218323026,611.5281950343589,,,,,32554650.0,53590.0,88995125.0,145465.0
2024-03-05,3.0,650.0,650.0,650.0,647.0658749719919,634.5537602585227,650.0,607.4762082478074,611.7975114288661,,,,,32977150.0,54240.0,89417625.0,146115.0
2024-03-06,2.0,570.0,570.0,570.0,526.15695263043,516.937517327419,570.0,606.6340526700805,611.4511616799153,,,,,33225250.0,54730.0,89936125.0,147125.0
2024-03-11,2.0,550.0,550.0,550.0,527.385101285123,517.456470265262,550.0,607.0756440708935,611.2905692438403,,,,,31574625.0,52215.0,90238625.0,147675.0
2024-03-11,2.0,550.0,550.0,550.0,528.311589475973,517.7607084579821,550.0,604.7041080149382,611.0622989673269,,,,,31877125.0,52765.0,90541125.0,148225.0
2024-03-12,3.0,630.0,630.0,630.0,647.1489222730241,634.712725027312,630.0,604.133895574718,610.8357227188396,,,,,32274025.0,53395.0,90938025.0,148855.0
