Index,Bed,zRent,zCapVal,isRemoved,Land Size (sqm)_val,Land Size (sqm)_z,Floor Size (sqm)_val,Floor Size (sqm)_z,Year Built_val,Year Built_z,Capital Value_val,Capital Value_z,Last Rental Price_val,Last Rental Price_z
175,3.0,0.0,-0.14988888888888888,False,150.0,-0.7708571428571428,110.0,-0.8993333333333333,2024.0,0.8093999999999999,730000.0,-0.14988888888888888,650.0,0.0
176,3.0,0.0,0.0,False,305.0,0.9862436974789915,126.0,-0.17986666666666667,2016.0,0.5396,750000.0,0.0,650.0,0.0
177,3.0,0.0,-0.37472222222222223,False,684.0,5.282638655462185,120.0,-0.44966666666666666,1920.0,-2.698,700000.0,-0.37472222222222223,650.0,0.0
178,3.0,0.0,-0.37472222222222223,False,218.0,0.0,124.0,-0.2698,1975.0,-0.843125,700000.0,-0.37472222222222223,650.0,0.0
179,3.0,0.0,-0.14988888888888888,False,224.0,0.06801680672268907,144.0,0.6295333333333333,2008.0,0.2698,730000.0,-0.14988888888888888,650.0,0.0
180,3.0,0.0,-0.5246111111111111,False,218.0,0.0,130.0,0.0,1995.0,-0.168625,680000.0,-0.5246111111111111,650.0,0.0
181,2.0,2.0740875,1.01175,True,147.0,-47889499999.99999,108.0,1.6422608695652172,2020.0,0.4817857142857143,720000.0,1.01175,650.0,2.0740875
182,3.0,0.0,0.7494444444444445,False,163.0,-0.6234873949579831,150.0,0.8993333333333333,2022.0,0.74195,850000.0,0.7494444444444445,650.0,0.0
183,2.0,2.0740875,1.517625,True,125.0,-62728499999.99999,122.0,2.463391304347826,2011.0,0.048178571428571425,780000.0,1.517625,650.0,2.0740875
184,3.0,0.0,-0.37472222222222223,False,240.0,0.24939495798319328,141.0,0.49463333333333337,2005.0,0.168625,700000.0,-0.37472222222222223,650.0,0.0
185,2.0,2.0740875,-0.5901875,True,238.0,13490000000.0,63.0,-0.9970869565217392,1890.0,-5.781428571428571,530000.0,-0.5901875,650.0,2.0740875
186,3.0,0.0,0.37472222222222223,False,654.0,4.942554621848739,130.0,0.0,1980.0,-0.6745,800000.0,0.37472222222222223,650.0,0.0
187,4.0,-0.32950983606557377,-1.05390625,False,508.0,0.07458413461538461,134.0,-0.78242,1930.0,-0.6745,650000.0,-1.05390625,650.0,-0.32950983606557377
188,2.0,2.0740875,1.01175,True,169.0,-33050499999.999996,121.0,2.4047391304347827,2023.0,0.6263214285714286,720000.0,1.01175,650.0,2.0740875
189,2.0,2.0740875,1.01175,True,164.0,-36423000000.0,121.0,2.4047391304347827,2023.0,0.6263214285714286,720000.0,1.01175,650.0,2.0740875
190,2.0,2.0740875,0.9274375,True,156.0,-41819000000.0,114.0,1.9941739130434784,2023.0,0.6263214285714286,710000.0,0.9274375,650.0,2.0740875
191,3.0,0.0,0.37472222222222223,False,218.0,0.0,135.0,0.22483333333333333,1950.0,-1.68625,800000.0,0.37472222222222223,650.0,0.0
192,3.0,0.0,0.37472222222222223,False,150.0,-0.7708571428571428,138.0,0.35973333333333335,2022.0,0.74195,800000.0,0.37472222222222223,650.0,0.0
193,3.0,0.0,0.18736111111111112,False,123.0,-1.0769327731092437,129.0,-0.04496666666666667,2022.0,0.74195,775000.0,0.18736111111111112,650.0,0.0
194,3.0,0.0,0.8243888888888888,False,218.0,0.0,148.0,0.8094,2005.0,0.168625,860000.0,0.8243888888888888,650.0,0.0
195,3.0,0.0,0.22483333333333333,False,218.0,0.0,170.0,1.7986666666666666,1990.0,-0.33725,780000.0,0.22483333333333333,650.0,0.0
196,3.0,0.0,-0.22483333333333333,False,383.0,1.8704621848739496,143.0,0.5845666666666667,2005.0,0.168625,720000.0,-0.22483333333333333,650.0,0.0
197,3.0,0.0,0.7494444444444445,False,147.0,-0.8048655462184874,128.0,-0.08993333333333334,2013.0,0.43842499999999995,850000.0,0.7494444444444445,650.0,0.0
198,3.0,0.0,0.6745,False,146.0,-0.816201680672269,135.0,0.22483333333333333,2020.0,0.6745,840000.0,0.6745,650.0,0.0
199,3.0,0.0,0.5995555555555555,False,128.0,-1.020252100840336,116.0,-0.6295333333333333,2023.0,0.775675,830000.0,0.5995555555555555,650.0,0.0
200,3.0,0.0,17.986666666666668,False,750.0,6.030823529411765,543.0,18.571233333333332,2021.0,0.708225,3150000.0,17.986666666666668,650.0,0.0
201,3.0,0.0,0.8993333333333333,False,759.0,6.132848739495798,137.0,0.31476666666666664,1905.0,-3.203875,870000.0,0.8993333333333333,650.0,0.0
202,3.0,0.0,1.7986666666666666,False,218.0,0.0,130.0,0.0,1930.0,-2.36075,990000.0,1.7986666666666666,650.0,0.0
203,3.0,0.0,2.847888888888889,True,463.0,2.7773529411764706,113.0,-0.7644333333333333,1910.0,-3.03525,1130000.0,2.847888888888889,650.0,0.0
204,3.0,0.0,0.7494444444444445,False,218.0,0.0,114.0,-0.7194666666666667,1990.0,-0.33725,850000.0,0.7494444444444445,650.0,0.0
205,3.0,0.0,1.7237222222222222,False,807.0,6.676983193277311,130.0,0.0,1940.0,-2.0235,980000.0,1.7237222222222222,650.0,0.0
206,3.0,0.0,4.871388888888889,False,343.0,1.4170168067226891,180.0,2.2483333333333335,1990.0,-0.33725,1400000.0,4.871388888888889,650.0,0.0
207,3.0,0.0,0.22483333333333333,False,181.0,-0.41943697478991593,132.0,0.08993333333333334,2016.0,0.5396,780000.0,0.22483333333333333,650.0,0.0
208,3.0,0.0,0.07494444444444444,False,158.0,-0.6801680672268907,127.0,-0.1349,2016.0,0.5396,760000.0,0.07494444444444444,650.0,0.0
209,3.0,0.0,0.9742777777777778,False,218.0,0.0,136.0,0.2698,2007.0,0.23607499999999998,880000.0,0.9742777777777778,650.0,0.0
210,3.0,0.0,1.7986666666666666,False,218.0,0.0,198.0,3.057733333333333,1990.0,-0.33725,990000.0,1.7986666666666666,650.0,0.0
212,2.0,2.057225,0.505875,False,78.0,-94429999999.99998,77.0,-0.17595652173913043,2023.0,0.6263214285714286,660000.0,0.505875,649.0,2.057225
213,2.0,2.057225,0.5901875,False,94.0,-83638000000.0,77.0,-0.17595652173913043,2023.0,0.6263214285714286,670000.0,0.5901875,649.0,2.057225
214,3.0,-0.06745,0.0,False,352.0,1.5190420168067227,126.0,-0.17986666666666667,2016.0,0.5396,750000.0,0.0,645.0,-0.06745
215,3.0,-0.06745,-0.8993333333333333,False,218.0,0.0,150.0,0.8993333333333333,1997.0,-0.10117499999999999,630000.0,-0.8993333333333333,645.0,-0.06745
216,4.0,-0.37373934426229505,-0.37940625,False,226.0,-0.8398822115384615,168.0,0.1349,2000.0,0.505875,810000.0,-0.37940625,640.0,-0.37373934426229505
217,3.0,-0.1349,0.14988888888888888,False,345.0,1.439689075630252,125.0,-0.22483333333333333,2016.0,0.5396,770000.0,0.14988888888888888,640.0,-0.1349
218,3.0,-0.1349,-1.199111111111111,False,218.0,0.0,90.0,-1.7986666666666666,1980.0,-0.6745,590000.0,-1.199111111111111,640.0,-0.1349
219,3.0,-0.1349,1.1241666666666668,False,645.0,4.840529411764706,130.0,0.0,1920.0,-2.698,900000.0,1.1241666666666668,640.0,-0.1349
220,3.0,-0.1349,-0.14988888888888888,False,235.0,0.1927142857142857,110.0,-0.8993333333333333,2015.0,0.505875,730000.0,-0.14988888888888888,640.0,-0.1349
221,3.0,-0.1349,-0.6745,False,85.0,-1.5077058823529412,98.0,-1.4389333333333334,2021.0,0.708225,660000.0,-0.6745,640.0,-0.1349
222,3.0,-0.1349,0.07494444444444444,False,183.0,-0.3967647058823529,127.0,-0.1349,2016.0,0.5396,760000.0,0.07494444444444444,640.0,-0.1349
223,3.0,-0.1349,-0.5995555555555555,False,124.0,-1.065596638655462,148.0,0.8094,2000.0,0.0,670000.0,-0.5995555555555555,640.0,-0.1349
224,3.0,-0.14839,0.0,False,673.0,5.157941176470588,121.0,-0.4047,1940.0,-2.0235,750000.0,0.0,639.0,-0.14839
225,3.0,-0.2698,1.1241666666666668,False,760.0,6.14418487394958,150.0,0.8993333333333333,1910.0,-3.03525,900000.0,1.1241666666666668,630.0,-0.2698
226,3.0,-0.2698,0.44966666666666666,False,310.0,1.0429243697478991,150.0,0.8993333333333333,1990.0,-0.33725,810000.0,0.44966666666666666,630.0,-0.2698
227,3.0,-0.2698,1.0492222222222223,False,201.0,-0.1927142857142857,134.0,0.17986666666666667,2023.0,0.775675,890000.0,1.0492222222222223,630.0,-0.2698
228,3.0,-0.2698,-0.8993333333333333,False,437.0,2.482613445378151,133.0,0.1349,1910.0,-3.03525,630000.0,-0.8993333333333333,630.0,-0.2698
229,3.0,-0.2698,0.7494444444444445,False,635.0,4.7271680672268905,113.0,-0.7644333333333333,1915.0,-2.866625,850000.0,0.7494444444444445,630.0,-0.2698
230,3.0,-0.2698,-0.5995555555555555,False,135.0,-0.9408991596638655,148.0,0.8094,2000.0,0.0,670000.0,-0.5995555555555555,630.0,-0.2698
231,3.0,-0.2698,0.07494444444444444,False,135.0,-0.9408991596638655,123.0,-0.31476666666666664,2023.0,0.775675,760000.0,0.07494444444444444,630.0,-0.2698
232,3.0,-0.33725,-1.4239444444444445,False,218.0,0.0,130.0,0.0,1910.0,-3.03525,560000.0,-1.4239444444444445,625.0,-0.33725
233,3.0,-0.33725,-0.6745,False,86.0,-1.4963697478991596,98.0,-1.4389333333333334,2021.0,0.708225,660000.0,-0.6745,625.0,-0.33725
234,3.0,-0.4047,-0.22483333333333333,False,145.0,-0.8275378151260504,107.0,-1.0342333333333333,2024.0,0.8093999999999999,720000.0,-0.22483333333333333,620.0,-0.4047
235,3.0,-0.4047,0.44966666666666666,False,491.0,3.0947647058823526,142.0,0.5396,1920.0,-2.698,810000.0,0.44966666666666666,620.0,-0.4047
236,3.0,-0.4047,-0.14988888888888888,False,149.0,-0.7821932773109244,110.0,-0.8993333333333333,2024.0,0.8093999999999999,730000.0,-0.14988888888888888,620.0,-0.4047
237,3.0,-0.4047,-0.14988888888888888,False,645.0,4.840529411764706,110.0,-0.8993333333333333,1910.0,-3.03525,730000.0,-0.14988888888888888,620.0,-0.4047
238,3.0,-0.4047,0.0,False,160.0,-0.6574957983193278,132.0,0.08993333333333334,2006.0,0.20234999999999997,750000.0,0.0,620.0,-0.4047
239,3.0,-0.4047,-0.6745,False,309.0,1.0315882352941177,90.0,-1.7986666666666666,1910.0,-3.03525,660000.0,-0.6745,620.0,-0.4047
240,4.0,-0.46219836065573766,-0.80096875,False,225.0,-0.843125,156.0,-0.18886,2000.0,0.505875,710000.0,-0.80096875,620.0,-0.46219836065573766
241,2.0,1.5682125,1.7705625,False,108.0,-74194999999.99998,112.0,1.8768695652173912,2022.0,0.5781428571428571,810000.0,1.7705625,620.0,1.5682125
242,3.0,-0.4047,0.44966666666666666,False,218.0,0.0,120.0,-0.44966666666666666,1980.0,-0.6745,810000.0,0.44966666666666666,620.0,-0.4047
243,3.0,-0.4047,-0.07494444444444444,False,128.0,-1.020252100840336,118.0,-0.5396,2023.0,0.775675,740000.0,-0.07494444444444444,620.0,-0.4047
244,3.0,-0.4047,0.5246111111111111,False,329.0,1.258310924369748,131.0,0.04496666666666667,2022.0,0.74195,820000.0,0.5246111111111111,620.0,-0.4047
245,3.0,-0.4047,-2.2483333333333335,False,218.0,0.0,130.0,0.0,1990.0,-0.33725,450000.0,-2.2483333333333335,620.0,-0.4047
246,2.0,1.5682125,0.0843125,False,218.0,0.0,130.0,2.932608695652174,1990.0,-0.9635714285714286,610000.0,0.0843125,620.0,1.5682125
247,3.0,-0.4047,0.37472222222222223,False,568.0,3.967647058823529,150.0,0.8993333333333333,1950.0,-1.68625,800000.0,0.37472222222222223,620.0,-0.4047
248,3.0,-0.47214999999999996,-0.07494444444444444,False,387.0,1.9158067226890756,147.0,0.7644333333333333,2005.0,0.168625,740000.0,-0.07494444444444444,615.0,-0.47214999999999996
249,3.0,-0.5396,-0.7494444444444445,False,174.0,-0.49878991596638655,134.0,0.17986666666666667,2000.0,0.0,650000.0,-0.7494444444444445,610.0,-0.5396
250,3.0,-0.5396,0.14988888888888888,False,218.0,0.0,124.0,-0.2698,2000.0,0.0,770000.0,0.14988888888888888,610.0,-0.5396
251,3.0,-0.5396,0.14988888888888888,False,218.0,0.0,175.0,2.0235,2000.0,0.0,770000.0,0.14988888888888888,610.0,-0.5396
252,2.0,1.3995875,0.6745,False,184.0,-22933000000.0,95.0,0.8797826086956522,2024.0,0.6745,680000.0,0.6745,610.0,1.3995875
253,3.0,-0.5396,0.7494444444444445,False,186.0,-0.3627563025210084,130.0,0.0,2012.0,0.40469999999999995,850000.0,0.7494444444444445,610.0,-0.5396
254,3.0,-0.6745,-1.0492222222222223,False,218.0,0.0,140.0,0.44966666666666666,1990.0,-0.33725,610000.0,-1.0492222222222223,600.0,-0.6745
255,2.0,1.2309625,-0.2529375,False,230.0,8093999999.999999,117.0,2.1701304347826085,2000.0,-0.4817857142857143,570000.0,-0.2529375,600.0,1.2309625
256,2.0,1.2309625,-0.4215625,False,218.0,0.0,60.0,-1.1730434782608696,2016.0,0.28907142857142853,550000.0,-0.4215625,600.0,1.2309625
257,2.0,1.2309625,0.843125,False,218.0,0.0,91.0,0.6451739130434783,2022.0,0.5781428571428571,700000.0,0.843125,600.0,1.2309625
258,2.0,1.2309625,0.4215625,False,632.0,279243000000.0,102.0,1.2903478260869565,1920.0,-4.336071428571429,650000.0,0.4215625,600.0,1.2309625
259,3.0,-0.6745,-0.22483333333333333,False,218.0,0.0,150.0,0.8993333333333333,1985.0,-0.505875,720000.0,-0.22483333333333333,600.0,-0.6745
260,3.0,-0.6745,-0.18736111111111112,False,300.0,0.9295630252100839,121.0,-0.4047,2016.0,0.5396,725000.0,-0.18736111111111112,600.0,-0.6745
261,2.0,1.2309625,0.9274375,False,164.0,-36423000000.0,100.0,1.1730434782608696,2022.0,0.5781428571428571,710000.0,0.9274375,600.0,1.2309625
262,2.0,1.2309625,0.0,False,218.0,0.0,86.0,0.35191304347826086,1905.0,-5.058750000000001,600000.0,0.0,600.0,1.2309625
263,3.0,-0.6745,-0.5246111111111111,False,218.0,0.0,90.0,-1.7986666666666666,2016.0,0.5396,680000.0,-0.5246111111111111,600.0,-0.6745
264,3.0,-0.6745,-0.5246111111111111,False,218.0,0.0,120.0,-0.44966666666666666,1990.0,-0.33725,680000.0,-0.5246111111111111,600.0,-0.6745
265,3.0,-0.6745,0.22483333333333333,False,620.0,4.557126050420168,130.0,0.0,1930.0,-2.36075,780000.0,0.22483333333333333,600.0,-0.6745
266,2.0,1.2309625,0.7588125,False,129.0,-60030499999.99999,88.0,0.4692173913043478,2024.0,0.6745,690000.0,0.7588125,600.0,1.2309625
267,3.0,-0.6745,-0.37472222222222223,False,480.0,2.970067226890756,112.0,-0.8094,1910.0,-3.03525,700000.0,-0.37472222222222223,600.0,-0.6745
268,3.0,-0.6745,1.0492222222222223,False,218.0,0.0,100.0,-1.349,1980.0,-0.6745,890000.0,1.0492222222222223,600.0,-0.6745
269,3.0,-0.6745,0.29977777777777775,False,559.0,3.865621848739496,100.0,-1.349,1960.0,-1.349,790000.0,0.29977777777777775,600.0,-0.6745
270,3.0,-0.6745,1.2740555555555555,False,457.0,2.7093361344537814,160.0,1.349,1910.0,-3.03525,920000.0,1.2740555555555555,600.0,-0.6745
271,4.0,-0.5506573770491804,0.63234375,False,491.0,0.019456730769230768,220.0,1.53786,1990.0,0.33725,1050000.0,0.63234375,600.0,-0.5506573770491804
272,2.0,1.2309625,0.505875,False,114.0,-70147999999.99998,71.0,-0.5278695652173913,2022.0,0.5781428571428571,660000.0,0.505875,600.0,1.2309625
273,3.0,-0.6879899999999999,-0.8243888888888888,False,190.0,-0.31741176470588234,142.0,0.5396,1990.0,-0.33725,640000.0,-0.8243888888888888,599.0,-0.6879899999999999
274,2.0,1.14665,4.8058125,False,218.0,0.0,260.0,10.557391304347826,1910.0,-4.817857142857143,1170000.0,4.8058125,595.0,1.14665
275,3.0,-0.7419499999999999,-0.29977777777777775,False,287.0,0.7821932773109244,95.0,-1.5738333333333332,2017.0,0.573325,710000.0,-0.29977777777777775,595.0,-0.7419499999999999
276,2.0,1.14665,0.5901875,False,607.0,262380499999.99997,110.0,1.7595652173913043,1915.0,-4.576964285714285,670000.0,0.5901875,595.0,1.14665
277,2.0,1.14665,0.7588125,False,131.0,-58681499999.99999,110.0,1.7595652173913043,2023.0,0.6263214285714286,690000.0,0.7588125,595.0,1.14665
278,3.0,-0.7419499999999999,0.9742777777777778,False,218.0,0.0,134.0,0.17986666666666667,2016.0,0.5396,880000.0,0.9742777777777778,595.0,-0.7419499999999999
279,3.0,-0.7419499999999999,-0.6745,False,223.0,0.056680672268907564,120.0,-0.44966666666666666,1990.0,-0.33725,660000.0,-0.6745,595.0,-0.7419499999999999
280,3.0,-0.7419499999999999,-1.7237222222222222,False,218.0,0.0,110.0,-0.8993333333333333,1980.0,-0.6745,520000.0,-1.7237222222222222,595.0,-0.7419499999999999
281,3.0,-0.7419499999999999,0.8993333333333333,False,723.0,5.724747899159664,110.0,-0.8993333333333333,1930.0,-2.36075,870000.0,0.8993333333333333,595.0,-0.7419499999999999
282,3.0,-0.7419499999999999,-0.5246111111111111,False,607.0,4.409756302521008,114.0,-0.7194666666666667,1910.0,-3.03525,680000.0,-0.5246111111111111,595.0,-0.7419499999999999
283,2.0,1.14665,0.4215625,False,115.0,-69473500000.0,80.0,0.0,2022.0,0.5781428571428571,650000.0,0.4215625,595.0,1.14665
284,3.0,-0.8094,-0.07494444444444444,False,218.0,0.0,118.0,-0.5396,2000.0,0.0,740000.0,-0.07494444444444444,590.0,-0.8094
285,3.0,-0.8094,-0.07494444444444444,False,218.0,0.0,118.0,-0.5396,2000.0,0.0,740000.0,-0.07494444444444444,590.0,-0.8094
286,2.0,1.0623375,0.6745,False,131.0,-58681499999.99999,96.0,0.9384347826086956,2023.0,0.6263214285714286,680000.0,0.6745,590.0,1.0623375
287,4.0,-0.5948868852459016,-1.01175,True,524.0,0.12646875,104.0,-1.5918199999999998,1955.0,-0.2529375,660000.0,-1.01175,590.0,-0.5948868852459016
288,2.0,1.0623375,1.517625,False,126.0,-62054000000.0,122.0,2.463391304347826,2010.0,0.0,780000.0,1.517625,590.0,1.0623375
289,3.0,-0.8094,-1.0492222222222223,False,218.0,0.0,90.0,-1.7986666666666666,1970.0,-1.01175,610000.0,-1.0492222222222223,590.0,-0.8094
290,4.0,-0.5948868852459016,-1.2646875,True,463.0,-0.07134134615384616,120.0,-1.16014,1915.0,-0.9274374999999999,600000.0,-1.2646875,590.0,-0.5948868852459016
291,3.0,-0.8094,0.14988888888888888,False,218.0,0.0,161.0,1.3939666666666668,2010.0,0.33725,770000.0,0.14988888888888888,590.0,-0.8094
292,3.0,-0.8094,-1.498888888888889,False,214.0,-0.04534453781512605,110.0,-0.8993333333333333,2005.0,0.168625,550000.0,-1.498888888888889,590.0,-0.8094
293,3.0,-0.8094,-1.498888888888889,False,222.0,0.04534453781512605,110.0,-0.8993333333333333,2008.0,0.2698,550000.0,-1.498888888888889,590.0,-0.8094
294,3.0,-0.8094,-0.07494444444444444,False,789.0,6.472932773109243,151.0,0.9443,1915.0,-2.866625,740000.0,-0.07494444444444444,590.0,-0.8094
295,2.0,1.0623375,0.2529375,False,75.0,-96453500000.0,71.0,-0.5278695652173913,2022.0,0.5781428571428571,630000.0,0.2529375,590.0,1.0623375
296,3.0,-0.82289,-0.07494444444444444,False,665.0,5.067252100840337,121.0,-0.4047,1930.0,-2.36075,740000.0,-0.07494444444444444,589.0,-0.82289
297,2.0,0.978025,0.505875,False,169.0,-33050499999.999996,95.0,0.8797826086956522,2019.0,0.43360714285714286,660000.0,0.505875,585.0,0.978025
298,3.0,-0.87685,0.29977777777777775,False,505.0,3.2534705882352943,141.0,0.49463333333333337,1945.0,-1.8548749999999998,790000.0,0.29977777777777775,585.0,-0.87685
299,3.0,-0.9442999999999999,-0.5246111111111111,False,200.0,-0.20405042016806724,143.0,0.5845666666666667,2000.0,0.0,680000.0,-0.5246111111111111,580.0,-0.9442999999999999
300,3.0,-0.9442999999999999,-0.5995555555555555,False,189.0,-0.3287478991596639,83.0,-2.1134333333333335,2021.0,0.708225,670000.0,-0.5995555555555555,580.0,-0.9442999999999999
301,2.0,0.8937125,0.0843125,False,80.0,-93081000000.0,85.0,0.2932608695652174,2024.0,0.6745,610000.0,0.0843125,580.0,0.8937125
302,2.0,0.8937125,0.4215625,False,152.0,-44516999999.99999,99.0,1.1143913043478262,2023.0,0.6263214285714286,650000.0,0.4215625,580.0,0.8937125
303,2.0,0.8937125,0.843125,False,184.0,-22933000000.0,101.0,1.231695652173913,2024.0,0.6745,700000.0,0.843125,580.0,0.8937125
304,3.0,-0.9442999999999999,-0.8243888888888888,False,193.0,-0.2834033613445378,99.0,-1.3939666666666668,2005.0,0.168625,640000.0,-0.8243888888888888,580.0,-0.9442999999999999
305,4.0,-0.6391163934426229,-0.2529375,False,607.0,0.3956201923076923,220.0,1.53786,1950.0,-0.33725,840000.0,-0.2529375,580.0,-0.6391163934426229
306,3.0,-0.9442999999999999,-1.498888888888889,False,539.0,3.6388991596638656,98.0,-1.4389333333333334,1920.0,-2.698,550000.0,-1.498888888888889,580.0,-0.9442999999999999
307,2.0,0.8937125,0.0,False,67.0,-101849499999.99998,80.0,0.0,2022.0,0.5781428571428571,600000.0,0.0,580.0,0.8937125
308,2.0,0.8937125,0.7588125,False,218.0,0.0,135.0,3.225869565217391,1970.0,-1.9271428571428573,690000.0,0.7588125,580.0,0.8937125
309,2.0,0.8937125,1.517625,False,218.0,0.0,140.0,3.5191304347826087,1990.0,-0.9635714285714286,780000.0,1.517625,580.0,0.8937125
310,3.0,-0.9442999999999999,-1.0492222222222223,False,266.0,0.5441344537815126,120.0,-0.44966666666666666,1990.0,-0.33725,610000.0,-1.0492222222222223,580.0,-0.9442999999999999
311,2.0,0.8937125,-0.5901875,False,161.0,-38446500000.0,87.0,0.4105652173913043,1990.0,-0.9635714285714286,530000.0,-0.5901875,580.0,0.8937125
312,2.0,0.8937125,0.843125,False,192.0,-17536999999.999996,119.0,2.2874347826086954,2017.0,0.33725,700000.0,0.843125,580.0,0.8937125
313,3.0,-0.9442999999999999,-0.9742777777777778,False,218.0,0.0,120.0,-0.44966666666666666,1990.0,-0.33725,620000.0,-0.9742777777777778,580.0,-0.9442999999999999
314,3.0,-0.9442999999999999,-0.8243888888888888,False,312.0,1.065596638655462,120.0,-0.44966666666666666,2000.0,0.0,640000.0,-0.8243888888888888,580.0,-0.9442999999999999
315,2.0,0.8937125,0.168625,False,218.0,0.0,100.0,1.1730434782608696,1970.0,-1.9271428571428573,620000.0,0.168625,580.0,0.8937125
316,2.0,0.8937125,0.71665625,False,208.0,-6745000000.0,90.0,0.5865217391304348,2023.0,0.6263214285714286,685000.0,0.71665625,580.0,0.8937125
317,3.0,-0.9442999999999999,-0.37472222222222223,False,232.0,0.15870588235294117,117.0,-0.5845666666666667,2015.0,0.505875,700000.0,-0.37472222222222223,580.0,-0.9442999999999999
318,2.0,0.8937125,0.168625,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,620000.0,0.168625,580.0,0.8937125
319,3.0,-0.9442999999999999,0.14988888888888888,False,345.0,1.439689075630252,107.0,-1.0342333333333333,2014.0,0.47214999999999996,770000.0,0.14988888888888888,580.0,-0.9442999999999999
320,2.0,0.8937125,0.5901875,False,98.0,-80940000000.0,76.0,-0.2346086956521739,2023.0,0.6263214285714286,670000.0,0.5901875,580.0,0.8937125
321,2.0,0.8937125,2.1078125,False,218.0,0.0,130.0,2.932608695652174,1995.0,-0.7226785714285714,850000.0,2.1078125,580.0,0.8937125
322,3.0,-1.01175,1.199111111111111,False,640.0,4.783848739495799,190.0,2.698,1939.0,-2.057225,910000.0,1.199111111111111,575.0,-1.01175
323,2.0,0.8093999999999999,-0.33725,False,218.0,0.0,60.0,-1.1730434782608696,1985.0,-1.2044642857142858,560000.0,-0.33725,575.0,0.8093999999999999
324,2.0,0.8093999999999999,0.843125,False,234.0,10792000000.0,98.0,1.0557391304347825,2021.0,0.5299642857142858,700000.0,0.843125,575.0,0.8093999999999999
325,2.0,0.8093999999999999,0.505875,False,179.0,-26305499999.999996,95.0,0.8797826086956522,2023.0,0.6263214285714286,660000.0,0.505875,575.0,0.8093999999999999
326,2.0,0.8093999999999999,0.33725,False,138.0,-53960000000.0,95.0,0.8797826086956522,2023.0,0.6263214285714286,640000.0,0.33725,575.0,0.8093999999999999
327,3.0,-1.0792,-0.6745,False,572.0,4.012991596638655,70.0,-2.698,1930.0,-2.36075,660000.0,-0.6745,570.0,-1.0792
328,3.0,-1.0792,-1.1241666666666668,False,572.0,4.012991596638655,104.0,-1.1691333333333334,1930.0,-2.36075,600000.0,-1.1241666666666668,570.0,-1.0792
329,2.0,0.7250875,0.5901875,False,296.0,52610999999.99999,97.0,0.9970869565217392,2019.0,0.43360714285714286,670000.0,0.5901875,570.0,0.7250875
330,2.0,0.7250875,-0.33725,False,86.0,-89033999999.99998,76.0,-0.2346086956521739,2023.0,0.6263214285714286,560000.0,-0.33725,570.0,0.7250875
331,4.0,-0.6833459016393443,-2.6136875,False,218.0,-0.8658245192307692,130.0,-0.8903399999999999,1990.0,0.33725,280000.0,-2.6136875,570.0,-0.6833459016393443
332,2.0,0.7250875,0.4215625,False,95.0,-82963499999.99998,71.0,-0.5278695652173913,2023.0,0.6263214285714286,650000.0,0.4215625,570.0,0.7250875
333,3.0,-1.0792,-1.199111111111111,False,162.0,-0.6348235294117647,140.0,0.44966666666666666,2006.0,0.20234999999999997,590000.0,-1.199111111111111,570.0,-1.0792
334,4.0,-0.6833459016393443,-0.37940625,False,218.0,-0.8658245192307692,160.0,-0.08094,1970.0,0.0,810000.0,-0.37940625,570.0,-0.6833459016393443
335,2.0,0.7250875,-0.843125,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,500000.0,-0.843125,570.0,0.7250875
336,3.0,-1.0792,-1.7237222222222222,False,218.0,0.0,90.0,-1.7986666666666666,1970.0,-1.01175,520000.0,-1.7237222222222222,570.0,-1.0792
337,2.0,0.7250875,0.168625,False,145.0,-49238500000.0,72.0,-0.4692173913043478,2023.0,0.6263214285714286,620000.0,0.168625,570.0,0.7250875
338,2.0,0.7250875,0.843125,False,126.0,-62054000000.0,113.0,1.9355217391304347,2019.0,0.43360714285714286,700000.0,0.843125,570.0,0.7250875
339,2.0,0.7250875,1.2646875,False,167.0,-34399499999.99999,131.0,2.991260869565217,2017.0,0.33725,750000.0,1.2646875,570.0,0.7250875
340,2.0,0.7250875,1.0960625,False,113.0,-70822500000.0,92.0,0.7038260869565217,2023.0,0.6263214285714286,730000.0,1.0960625,570.0,0.7250875
341,2.0,0.7250875,-0.0843125,False,218.0,0.0,100.0,1.1730434782608696,1990.0,-0.9635714285714286,590000.0,-0.0843125,570.0,0.7250875
342,2.0,0.640775,0.2529375,False,125.0,-62728499999.99999,90.0,0.5865217391304348,2023.0,0.6263214285714286,630000.0,0.2529375,565.0,0.640775
343,2.0,0.5564625,0.6745,False,145.0,-49238500000.0,93.0,0.7624782608695652,2024.0,0.6745,680000.0,0.6745,560.0,0.5564625
344,2.0,0.5564625,0.2529375,False,145.0,-49238500000.0,110.0,1.7595652173913043,2022.0,0.5781428571428571,630000.0,0.2529375,560.0,0.5564625
345,2.0,0.5564625,0.505875,False,108.0,-74194999999.99998,71.0,-0.5278695652173913,2023.0,0.6263214285714286,660000.0,0.505875,560.0,0.5564625
346,2.0,0.5564625,0.6745,False,178.0,-26980000000.0,71.0,-0.5278695652173913,2023.0,0.6263214285714286,680000.0,0.6745,560.0,0.5564625
347,2.0,0.5564625,0.6745,False,174.0,-29678000000.0,98.0,1.0557391304347825,2024.0,0.6745,680000.0,0.6745,560.0,0.5564625
