Last Rental Date,Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Days on Market,Active Listing,Capital Value,Land Value,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all,VWAP_3M_all,VWAP_12M_all,Percentage_Diff,Percentage_Diff_all,Rolling_Median_1M_all,Rolling_Median_12M_all
2024-10-24,5/486 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,3,2.0,143.0,126.0,2019.0,530.0,7,False,750000.0,380000.0,530.0,530.0,526.1659006671608,525.5491294984562,530.0,50399042.0,83498.0,158796767.0,261063.0,604.0659290328801,608.4291318182342,0.11735747127832635,-0.717125883225708,570.0,560.0
2024-10-25,88 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,508.0,134.0,1930.0,650.0,7,False,650000.0,455000.0,650.0,650.0,751.4610198061525,857.5483419336773,650.0,50540642.0,83618.0,159219267.0,261713.0,603.5957987017653,608.2699080298626,-12.371001952882272,-0.7684268556431416,572.5,560.0
2024-10-28,3/111 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,92.0,75.0,2022.0,515.0,40,False,580000.0,240000.0,515.0,515.0,526.2252225952416,525.5694385853142,515.0,50209867.0,83053.0,157829742.0,259088.0,604.4229950489129,608.3735504159137,0.12477590243690515,-0.6493634321051593,595.0,560.0
2024-10-29,35 KINLEYS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,445.0,7,False,465000.0,335000.0,445.0,445.0,526.896684428656,525.4057421922522,445.0,50407892.0,83498.0,157262867.0,258303.0,604.5521173226734,609.1742651145556,0.2837696881999979,-0.7587562470343338,570.0,560.0
2024-10-29,448 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,182.0,1910.0,1100.0,7,False,1550000.0,1430000.0,1100.0,1100.0,649.5846578422855,650.0529463468561,1100.0,51617892.0,84598.0,158472867.0,259403.0,603.7017892644135,608.8309737014282,-0.07203851735496226,-0.8424644373513881,590.0,560.0
2024-10-31,3/233 EDGEWARE ROAD ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,145.0,110.0,2022.0,560.0,7,False,630000.0,215000.0,560.0,560.0,525.8318480642805,524.9768815287067,560.0,49590181.0,81159.0,158786467.0,259963.0,610.1549918437788,610.9137789462728,0.1628579401599884,-0.12420526899930069,620.0,560.0
2024-10-31,38 BRISTOL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,160.0,1950.0,310.0,68,False,1800000.0,1790000.0,310.0,310.0,662.5548038572222,655.4230948061302,310.0,49686281.0,81469.0,158882567.0,260273.0,611.0250372725144,610.8041028915653,1.0881076830534198,0.03617107021763026,590.0,560.0
2024-10-31,2/95 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,114.0,1990.0,650.0,7,False,850000.0,415000.0,650.0,650.0,660.8241452247718,654.4496031709956,650.0,50108781.0,82119.0,159305067.0,260923.0,609.879598374842,610.44582803441,0.9740310060376974,-0.09275674164099003,620.0,560.0
2024-11-02,65 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,2005.0,550.0,7,False,550000.0,220000.0,550.0,550.0,528.4706393693234,525.1466420849455,550.0,51176906.0,83544.0,159590442.0,260818.0,612.9889630575705,611.5575698187163,0.6329655410498175,0.23405698980694356,555.0,560.0
2024-11-04,254C INNES ROAD ,"ST ALBANS, CHRISTCHURCH",8052,3.0,3,1.0,236.0,126.0,2023.0,680.0,7,False,750000.0,260000.0,680.0,680.0,660.63899049975,654.4234638083274,680.0,50058306.0,81474.0,160620067.0,262563.0,613.856301210486,611.5619074166708,0.9497713690233854,0.3751695071243136,590.0,560.0
2024-11-04,3/57 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,155.0,93.0,2021.0,540.0,7,False,690000.0,245000.0,540.0,540.0,528.8198224764826,525.4468848480616,540.0,49320281.0,80269.0,159882042.0,261358.0,612.5742842095183,611.8843101319694,0.6419179037280519,0.11276217842553546,560.0,560.0
2024-11-04,6/70 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,218.0,94.0,2019.0,525.0,7,False,630000.0,215000.0,525.0,525.0,529.9970384995064,525.5151659961944,525.0,49595906.0,80794.0,160157667.0,261883.0,614.4374665188304,611.7357876935085,0.8528531226717259,0.44164145365899127,555.0,560.0
2024-11-05,3/561 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,128.0,116.0,2023.0,650.0,46,False,830000.0,360000.0,650.0,650.0,660.3128364444683,654.5796886649241,650.0,49729406.0,80904.0,160848967.0,262773.0,614.4083511304219,611.739152127299,0.8758517685199616,0.4363296012427646,560.0,560.0
2024-11-05,3/91 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,135.0,123.0,2023.0,630.0,7,False,760000.0,220000.0,630.0,630.0,659.9592968729065,654.5531046554203,630.0,50126306.0,81534.0,161245867.0,263403.0,614.6717838425789,612.1213633059713,0.8259363799568653,0.41665275703386156,590.0,560.0
2024-11-06,85 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,309.0,90.0,1910.0,620.0,22,False,660000.0,520000.0,620.0,620.0,659.4619357558829,654.415737920378,620.0,49175706.0,80154.0,161354642.0,263498.0,614.7902224838717,612.1641249340364,0.7710997066697824,0.4289858622666423,590.0,560.0
2024-11-06,2/24 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,120.0,73.0,2021.0,540.0,7,False,650000.0,220000.0,540.0,540.0,529.9173977717737,525.5128267224827,540.0,49467306.0,80694.0,161646242.0,264038.0,613.5153080320383,612.3562304078209,0.8381472012322567,0.1892815924230017,560.0,560.0
2024-11-06,4/133 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,450.0,7,False,365000.0,225000.0,450.0,450.0,529.747320154262,525.909708055177,450.0,49669806.0,81144.0,161848742.0,264488.0,613.0233474607777,612.2082503276043,0.7297093094699639,0.13314050124891214,555.0,560.0
2024-11-07,6/129 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,114.0,71.0,2022.0,600.0,699,False,660000.0,255000.0,600.0,600.0,528.6722686558222,525.6143216623574,600.0,50029806.0,81744.0,159249442.0,263038.0,612.1192694469092,611.9322691388645,0.5817853257486378,0.0305589878938538,560.0,560.0
2024-11-10,4/66 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,2.0,299.0,160.0,2015.0,690.0,2,False,840000.0,400000.0,690.0,690.0,658.3532773660751,654.2272867778887,690.0,49365565.0,80595.0,158081296.0,260624.0,612.0303141514974,605.4237106425687,0.6306662335206372,1.0912363346187228,600.0,565.0
2024-11-11,3/167 INNES ROAD ,ST ALBANS,8052,2.0,1,1.0,130.0,70.0,2023.0,550.0,7,False,670000.0,280000.0,550.0,550.0,529.931697124864,525.9982708636219,550.0,48439464.0,79246.0,158383796.0,261174.0,612.5139897015944,606.5492663760821,0.7478021277111575,0.9833864545166154,580.0,562.5
2024-11-13,1/11 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,100.0,1970.0,580.0,7,False,620000.0,450000.0,580.0,580.0,530.270807599553,526.6695487117868,580.0,46847414.0,76206.0,158092375.0,260635.0,611.2543724604396,606.4301806458529,0.6837795913157995,0.7955065510507566,580.0,565.0
2024-11-14,5/169 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,74.0,2021.0,500.0,8,False,600000.0,190000.0,500.0,500.0,535.7362122950058,526.9233935891522,500.0,47097414.0,76706.0,158239975.0,260815.0,614.7470540377398,606.5661749189479,1.6725047346683282,1.348719967757022,580.0,562.5
2024-11-14,74B PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,3,2.0,162.0,131.0,2021.0,680.0,7,False,750000.0,230000.0,680.0,680.0,659.0147431082924,655.1248313744853,680.0,47559814.0,77386.0,158702375.0,261495.0,613.9990874247126,606.7134750685352,0.5937664926615271,1.2008324613779775,590.0,565.0
2024-11-14,1/432 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,140.0,1995.0,690.0,22,False,730000.0,315000.0,690.0,690.0,661.2262260502724,655.6169785389576,690.0,48035914.0,78076.0,159178475.0,262185.0,614.5790453053523,606.9040517027095,0.8555677621124214,1.2646139997105257,600.0,567.5
2024-11-14,2/118 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,218.0,174.0,2018.0,660.0,7,False,920000.0,430000.0,660.0,660.0,661.7963473466575,655.8247254768035,660.0,48471514.0,78736.0,159614075.0,262845.0,615.2455812285466,607.1227377615043,0.9105514991848653,1.3379244363325489,610.0,570.0
2024-11-15,121 SAINT ALBANS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,6.0,218.0,110.0,1960.0,395.0,7,False,4500000.0,1710000.0,395.0,395.0,535.1907378575571,526.8067400930684,395.0,47792139.0,77851.0,159002400.0,262010.0,615.6207325746799,607.2555118035344,1.5914750375076054,1.3775454662076188,590.0,567.5
2024-11-16,3/9 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,128.0,142.0,2020.0,700.0,57,False,930000.0,320000.0,700.0,700.0,661.7629354075076,655.848717546884,700.0,47650114.0,77756.0,158963675.0,261695.0,613.8924227049107,606.8562268615701,0.9017655600128236,1.1594502176782646,600.0,570.0
2024-11-17,28 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,715.0,160.0,1905.0,950.0,7,False,1280000.0,1050000.0,950.0,950.0,658.0418073227733,655.9126301493889,950.0,47515589.0,76981.0,159866175.0,262645.0,612.8159113123103,607.4387168268404,0.32461292487986637,0.885224194065117,610.0,570.0
2024-11-18,1/30 RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,100.0,1980.0,600.0,8,False,890000.0,500000.0,600.0,600.0,664.4878293529058,658.3248890500613,600.0,46194389.0,74701.0,160226175.0,263245.0,617.2378768787104,608.6777779893011,0.9361548386447004,1.4063432572956023,600.0,570.0
2024-11-18,3/100 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,470.0,17,False,465000.0,265000.0,470.0,470.0,533.2423777682351,526.2931958977563,470.0,46415289.0,75171.0,160447075.0,263715.0,618.3905034738491,608.657999202264,1.3204012373036336,1.5990103283520387,600.0,570.0
2024-11-19,527 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,235.0,110.0,2015.0,640.0,7,False,730000.0,360000.0,640.0,640.0,665.7459633054804,658.0242917761858,640.0,45785089.0,74051.0,160626275.0,263875.0,617.4627050325258,608.4108791687996,1.17346299001389,1.48778172344529,600.0,570.0
2024-11-19,4/126 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1965.0,430.0,35,False,370000.0,200000.0,430.0,430.0,533.9476216096465,526.1101657237008,430.0,45969989.0,74481.0,160811175.0,264305.0,618.2912992397132,608.7210800568452,1.4896986214217587,1.572184617292104,600.0,570.0
2024-11-19,1/57 WOODVILLE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,141.0,94.0,2021.0,530.0,16,False,680000.0,240000.0,530.0,530.0,532.5949455503699,525.942760707838,530.0,46250889.0,75011.0,161092075.0,264835.0,617.2042400075187,608.4303172471198,1.2648115611628548,1.442058771840477,600.0,570.0
2024-11-19,196 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,1,1.0,447.0,161.0,1930.0,750.0,7,False,630000.0,390000.0,750.0,750.0,742.9721971939761,852.7047039380869,750.0,46813389.0,75761.0,161654575.0,265585.0,616.5880870805615,608.2733588838333,-12.868758227476404,1.3669393990862133,600.0,570.0
2024-11-20,65 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,596.0,145.0,1910.0,660.0,7,False,930000.0,390000.0,660.0,660.0,667.0622900208845,657.9257462112798,660.0,47248989.0,76421.0,160995675.0,264435.0,617.9088053219995,608.6735884933261,1.3886892042480752,1.5172691904594877,600.0,570.0
2024-11-21,5/107 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,500.0,6,False,470000.0,265000.0,500.0,500.0,532.5520029974709,525.9614286086345,500.0,45878889.0,75131.0,160762650.0,264240.0,618.2723204354824,608.8289182596858,1.2530527963373643,1.5510764834873758,590.0,565.0
2024-11-22,6/111 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,143.0,75.0,2022.0,495.0,36,False,590000.0,255000.0,495.0,495.0,532.051618655271,525.8492250775787,495.0,45115514.0,74206.0,161007675.0,264735.0,610.6519146557347,608.3963442325158,1.1795003742331776,0.3707402985900934,580.0,562.5
2024-11-23,5/75 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,59.0,2016.0,495.0,7,False,470000.0,185000.0,495.0,495.0,531.4962146447823,525.7177924671212,495.0,45058039.0,74151.0,161252700.0,265230.0,607.9766326173086,608.1843163918636,1.0991490606669005,-0.034148163469111814,580.0,560.0
2024-11-25,2/23 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,90.0,1980.0,640.0,11,False,590000.0,420000.0,640.0,640.0,666.9239740051634,658.7687821375574,640.0,43675514.0,71806.0,161662300.0,265870.0,607.652479400143,607.9730799683293,1.2379444941431743,-0.052732691421644065,580.0,562.5
2024-11-26,3/142 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,80.0,1975.0,445.0,7,False,375000.0,230000.0,445.0,445.0,530.639518306185,525.5874750383531,445.0,43592639.0,71721.0,161860325.0,266315.0,608.2432387265688,608.0501748975063,0.9612183523709796,0.031751298993559156,570.0,560.0
2024-11-26,5/12 KEOGHS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1976.0,450.0,7,False,500000.0,265000.0,450.0,450.0,528.3898369120333,525.2812916225539,450.0,43795139.0,72171.0,162062825.0,266765.0,607.808577682966,607.7777256256688,0.5917867891082331,0.005076207303478333,560.0,560.0
2024-11-26,9 SEVERN STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,850.0,270.0,2016.0,895.0,7,False,1360000.0,510000.0,895.0,895.0,765.9146341463414,801.6442202716275,895.0,44596164.0,73066.0,162863850.0,267660.0,606.8246109933352,607.5115738571402,-4.457037825730169,-0.11307815247755629,570.0,560.0
2024-11-26,506D BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,127.0,122.0,2005.0,520.0,26,False,610000.0,210000.0,520.0,520.0,666.9590390931925,658.4477484398333,520.0,44866564.0,73586.0,163134250.0,268180.0,610.3545287821969,608.4728760367631,1.2926296237668629,0.30924184454857095,560.0,560.0
2024-11-26,18/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,218.0,137.0,2016.0,1000.0,7,False,820000.0,240000.0,1000.0,1000.0,745.3161141094835,805.1557535513155,1000.0,45866564.0,74586.0,164134250.0,269180.0,609.7160329410485,608.3013274666268,-7.432057608468447,0.23256656044356488,570.0,560.0
2024-11-27,3/26 GORDON AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1980.0,499.0,47,False,530000.0,325000.0,499.0,499.0,527.2947348814107,524.9931617534489,499.0,44969144.0,73236.0,163306726.0,268234.0,614.9487035100422,609.7564826510142,0.4384005917857374,0.8515236831027994,570.0,560.0
2024-11-28,4 VERLAMIO LANE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,150.0,96.0,2019.0,560.0,27,False,660000.0,260000.0,560.0,560.0,526.8114415338243,525.3453842444138,560.0,44664344.0,73016.0,163737926.0,268914.0,612.1058849508668,608.9878518673096,0.2790654174146965,0.512002509409097,560.0,560.0
2024-11-28,95 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,127.0,122.0,2010.0,550.0,15,False,780000.0,305000.0,550.0,550.0,526.4674294953516,524.8833094780348,550.0,44350744.0,72456.0,163424326.0,268354.0,614.0305860505762,608.8218719476279,0.3018042274752605,0.8555399112527893,560.0,560.0
2024-11-29,2 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,546.0,190.0,1925.0,800.0,7,False,990000.0,420000.0,800.0,800.0,779.3420173680695,813.0142776478181,800.0,45304344.0,73816.0,163412501.0,268029.0,611.7062561630328,608.8858371077743,-4.141656697243728,0.4632098307058019,560.0,560.0
2024-11-29,108B RANFURLY STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,401.0,226.0,2005.0,895.0,7,False,1070000.0,600000.0,895.0,895.0,781.3367531683766,812.6074861295616,895.0,46105369.0,74711.0,164213526.0,268924.0,613.7469383331527,609.6821649896093,-3.8481965149160837,0.666703665771928,570.0,560.0
2024-11-29,3/10 PITT PLACE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,64.0,1960.0,470.0,22,False,500000.0,350000.0,470.0,470.0,527.3790965456155,525.5088039881098,470.0,46326269.0,75181.0,164434426.0,269394.0,617.1162077873405,610.6317249483126,0.3559012795431836,1.061930223094256,560.0,560.0
2024-11-29,2/82 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1970.0,490.0,7,False,550000.0,240000.0,490.0,490.0,526.5670711511247,525.5260445612086,490.0,46566369.0,75671.0,164674526.0,269884.0,616.196499115468,610.386370891705,0.1980922926066038,0.9518771225633705,560.0,560.0
2024-11-29,7/27 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,90.0,2016.0,530.0,7,False,680000.0,240000.0,530.0,530.0,664.538734401723,657.8291098450671,530.0,46847269.0,76201.0,164955426.0,270414.0,615.3793262940889,610.1677980169258,1.0199646771843396,0.854113949326859,560.0,560.0
2024-11-29,519B MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,187.0,132.0,2018.0,680.0,7,False,800000.0,325000.0,680.0,680.0,659.1943009498417,656.6004481871181,680.0,47309669.0,76881.0,165417826.0,271094.0,614.7854883794176,610.0106725243515,0.3950427950339144,0.7827430027259866,560.0,560.0
2024-11-29,2/550 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,99.0,78.0,2020.0,550.0,7,False,600000.0,210000.0,550.0,550.0,526.0353995430403,525.3800650744666,550.0,47612169.0,77431.0,165720326.0,271644.0,615.3623001781975,610.186230606358,0.12473531299303407,0.8482770197380483,560.0,560.0
2024-11-29,1/39 CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,78.0,2000.0,485.0,7,False,450000.0,170000.0,485.0,485.0,526.4202213074071,525.4930967127999,485.0,47847394.0,77916.0,165955551.0,272129.0,614.8980253386886,610.0643710150049,0.1764294527191338,0.7923187377164245,555.0,560.0
2024-11-30,1/121 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,82.0,78.0,2021.0,535.0,7,False,605000.0,215000.0,535.0,535.0,525.8418931368033,525.3298221693839,535.0,47785519.0,77861.0,165697776.0,271624.0,614.0894553108476,609.8414759176713,0.09747608946028609,0.6965710862456539,550.0,560.0
2024-12-02,6/12 KEOGHS LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1976.0,560.0,28,False,500000.0,285000.0,560.0,560.0,525.9808057611068,525.3925762660923,560.0,46266819.0,74851.0,165834976.0,271764.0,613.7285547321509,610.026271610756,0.11195999364798513,0.606905520907996,555.0,560.0
2024-12-03,4/586 BARBADOES STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,4,4.0,218.0,260.0,1910.0,595.0,7,False,1170000.0,1080000.0,595.0,595.0,527.980192802455,525.9233142647475,595.0,45979944.0,74316.0,165262401.0,271019.0,618.118916246944,610.2168646325488,0.391098565497714,1.2949579194527063,560.0,560.0
2024-12-03,1/136 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,150.0,1975.0,380.0,7,False,870000.0,400000.0,380.0,380.0,659.655369072837,656.7389094832837,380.0,46124344.0,74696.0,165406801.0,271399.0,618.7085419021475,609.7816057176803,0.4440820465240745,1.4639562920171507,555.0,560.0
2024-12-03,2/129 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,107.0,71.0,2022.0,500.0,44,False,660000.0,255000.0,500.0,500.0,527.8413288785224,526.1555396247177,500.0,46374344.0,75196.0,165656801.0,271899.0,617.49416300739,609.4598764181151,0.3203975111631673,1.3182634165342515,550.0,560.0
2024-12-04,5/561 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,142.0,116.0,2023.0,700.0,30,False,840000.0,370000.0,700.0,700.0,657.5168170631665,655.8268313413936,700.0,46572744.0,75356.0,164541801.0,269819.0,616.7129102611841,609.2585886671154,0.2576877982128789,1.2235070186497699,560.0,560.0
2024-12-05,35 WINTON STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1990.0,470.0,29,True,630000.0,260000.0,470.0,470.0,527.4093589027493,526.0469770800993,470.0,46468744.0,75256.0,162835495.0,267585.0,618.0363076596423,609.8228849710362,0.2589848211298801,1.3468537982132636,550.0,560.0
2024-12-06,473A MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,186.0,128.0,2013.0,810.0,28,True,850000.0,360000.0,810.0,810.0,661.0573944236099,655.7500632453133,810.0,47771069.0,77201.0,163867420.0,269010.0,616.7607309761621,608.5433258762118,0.809352751264804,1.3503401895203482,555.0,560.0
2024-12-06,3/206 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,105.0,99.0,2023.0,535.0,67,True,650000.0,220000.0,535.0,535.0,526.5841081477856,526.4760506346059,535.0,46754969.0,75791.0,162851320.0,267600.0,617.4756032741575,608.5374553880075,0.02052467781762093,1.4687917410853462,550.0,560.0
2024-12-06,31 RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,457.0,160.0,1910.0,600.0,28,True,920000.0,405000.0,600.0,600.0,660.5590011424841,655.726541508183,600.0,47114969.0,76391.0,163211320.0,268200.0,616.8934174242324,608.5624813153961,0.736962640430321,1.3689532898625596,555.0,560.0
2024-12-09,1/484 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,185.0,139.0,2019.0,670.0,25,True,860000.0,420000.0,670.0,670.0,664.890389197776,656.8323501641503,670.0,47689069.0,76841.0,163753720.0,268620.0,618.7882151785599,609.1499200773205,1.2268030086538722,1.582253363837911,555.0,560.0
2024-12-09,144A INNES ROAD ,"ST ALBANS, CHRISTCHURCH",8052,2.0,1,1.0,218.0,70.0,1970.0,420.0,25,True,620000.0,405000.0,420.0,420.0,526.7195991694502,526.5423714634677,420.0,47865469.0,77261.0,163930120.0,269040.0,620.6200986452545,609.6110490655946,0.03365877383997802,1.8059137209757812,550.0,560.0
2024-12-09,567C MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,201.0,134.0,2023.0,630.0,25,True,890000.0,325000.0,630.0,630.0,664.9968890962824,656.9083306778741,630.0,48262369.0,77891.0,164327020.0,269670.0,619.5295038894138,609.3150460898007,1.2313070242329833,1.6763836483545018,555.0,560.0
2024-12-09,96 FLOCKTON STREET ,"MAIREHAU, CHRISTCHURCH",8013,4.0,2,1.0,657.0,158.0,1930.0,840.0,25,True,820000.0,395000.0,840.0,840.0,792.4183006535948,815.3913322511231,840.0,48967969.0,78731.0,165032620.0,270510.0,619.6141916267604,609.3633700448696,-2.8174240623952502,1.6822182109725456,560.0,562.5
2024-12-10,2/91 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,135.0,124.0,2023.0,825.0,24,True,760000.0,220000.0,825.0,825.0,664.3241800152555,656.763120701027,825.0,48040569.0,77071.0,164990745.0,270485.0,621.9655408924058,610.0795534361022,1.1512612501989812,1.948268449476649,560.0,565.0
2024-12-10,3/123 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,75.0,78.0,2021.0,520.0,73,True,600000.0,205000.0,520.0,520.0,665.2005597014926,657.9436751497007,520.0,48310969.0,77591.0,165261145.0,271005.0,623.3287358409779,609.9811264949997,1.102964406511056,2.1882003829650625,555.0,562.5
2024-12-10,2/172 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,2.0,218.0,60.0,2017.0,530.0,31,True,485000.0,160000.0,530.0,530.0,525.701817847399,526.2383798807849,530.0,48591869.0,78121.0,165542045.0,271535.0,622.6362464718846,609.8084721684102,-0.10196178270150426,2.1035743006095613,550.0,560.0
2024-12-12,2/16 LINDSAY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,475.0,22,True,475000.0,170000.0,475.0,475.0,525.8454494487012,526.2549967494041,475.0,47877244.0,76926.0,165099645.0,270855.0,622.0077699978239,609.6526967057654,-0.07782297616794555,2.0265756813376923,550.0,560.0
2024-12-12,2/136 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,144.0,127.0,2016.0,750.0,22,True,760000.0,250000.0,750.0,750.0,662.890146878825,657.3362407695955,750.0,48439744.0,77676.0,165662145.0,271605.0,622.3805215401815,609.5499252367503,0.8449109853926667,2.1049295180288605,555.0,560.0
2024-12-13,3/47 MERSEY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,141.0,68.0,2021.0,530.0,21,True,700000.0,240000.0,530.0,530.0,525.8454494487012,526.0528753953824,530.0,48407044.0,77646.0,165606645.0,271555.0,623.6127503990937,609.937758877782,-0.03943062691661315,2.2420306535001417,550.0,560.0
2024-12-13,2/108 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,2.0,108.0,112.0,2022.0,620.0,21,True,810000.0,255000.0,620.0,620.0,525.3178077066966,525.8103784789415,620.0,48791444.0,78266.0,165991045.0,272175.0,623.4325528681452,609.8456850361805,-0.09367840430799533,2.22791899087695,550.0,560.0
2024-12-13,15 VERLAMIO LANE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,130.0,95.0,2019.0,540.0,21,True,660000.0,260000.0,540.0,540.0,527.11322485931,526.2929112648009,540.0,49083044.0,78806.0,166282645.0,272715.0,623.4053612040989,609.8688160191053,0.15586635824862569,2.2195831020436176,550.0,560.0
